"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"Pocillopora_acuta_HIv2___RNAseq.g16.t1",248.537159781759,-12.9411895613123,3.65489283864102,2.31325986949328e-11,1.80859409472167e-09
"Pocillopora_acuta_HIv2___RNAseq.g13056.t1",308.242236055202,-13.1119054489838,3.72751713277701,2.38265430339209e-11,1.85283397012168e-09
"Pocillopora_acuta_HIv2___TS.g2428.t1",1117.38251901386,-0.739267323669172,1.42417544288973,2.41044406732246e-11,1.8644204807354e-09
"Pocillopora_acuta_HIv2___RNAseq.g27458.t1",269.761135860062,-13.1498619132298,3.72519649089112,2.45773983251646e-11,1.88241201690705e-09
"Pocillopora_acuta_HIv2___TS.g11189.t1",1096.33207078482,-0.574999419870568,1.26197938804711,2.45973362275604e-11,1.88241201690705e-09
"Pocillopora_acuta_HIv2___RNAseq.g24787.t1",282.087472281966,-13.1712934431312,3.7442279885981,2.66492020238728e-11,2.01832495710783e-09
"Pocillopora_acuta_HIv2___RNAseq.g1516.t1",374.092272868744,-10.7121035523336,2.42965049902435,2.6652382937472e-11,2.01832495710783e-09
"Pocillopora_acuta_HIv2___TS.g12860.t1",867.113858485982,12.4403039110153,3.3003639413045,2.70427806352741e-11,2.03722280785731e-09
"Pocillopora_acuta_HIv2___RNAseq.g10896.t1",275.587057410985,-13.0556060498523,3.70975016548613,2.80147945531781e-11,2.0995128933532e-09
"Pocillopora_acuta_HIv2___RNAseq.g9054.t1",818.346861337894,11.9534081440926,3.18660283746576,3.16059069727257e-11,2.35643215697683e-09
"Pocillopora_acuta_HIv2___TS.g9777.t1",344.16556752033,-13.505674544196,3.83307147760271,3.20959572853989e-11,2.37049273279371e-09
"Pocillopora_acuta_HIv2___RNAseq.g10991.t1",264.602602943548,-13.0756229974997,3.71776322293533,3.23371451828923e-11,2.37049273279371e-09
"Pocillopora_acuta_HIv2___RNAseq.g30235.t1",499.633037389693,11.685774073971,2.85719912546218,3.24279833229538e-11,2.37049273279371e-09
"Pocillopora_acuta_HIv2___RNAseq.g14358.t1",241.294677966493,13.3659725163497,3.63375610127732,3.24500526198254e-11,2.37049273279371e-09
"Pocillopora_acuta_HIv2___RNAseq.g22572.t1",587.18442038473,9.22779492878308,2.46277583441281,3.33020811935805e-11,2.40959183319249e-09
"Pocillopora_acuta_HIv2___RNAseq.g14871.t1",360.811884576937,-7.61355623158166,1.46860721914628,3.33184711448076e-11,2.40959183319249e-09
"Pocillopora_acuta_HIv2___RNAseq.g18617.t1",610.494460611408,-0.894686108984626,1.65962727369316,3.49358353501193e-11,2.51398966419963e-09
"Pocillopora_acuta_HIv2___TS.g902.t1",264.583491307625,-12.9322149691257,3.69251455359473,3.65589270816797e-11,2.6177639668783e-09
"Pocillopora_acuta_HIv2___RNAseq.g3322.t1",1641.02979850087,-12.6390273368791,3.22039795196423,3.69024255256514e-11,2.62934326503952e-09
"Pocillopora_acuta_HIv2___TS.g12050.t1",195.857715805126,12.9757844225617,3.53976545417319,3.81866201101963e-11,2.70638763387928e-09
"Pocillopora_acuta_HIv2___RNAseq.g14160.t1",880.39529186662,-0.639901586718128,1.31877109072761,3.83579552644671e-11,2.70638763387928e-09
"Pocillopora_acuta_HIv2___RNAseq.g29962.t1",666.202613620777,-0.80729152603683,1.50302301435787,3.94310523864579e-11,2.7685958335812e-09
"Pocillopora_acuta_HIv2___RNAseq.g14348.t1",242.989419613007,-12.9275977129906,3.70018391405976,4.03292776610694e-11,2.80734719452496e-09
"Pocillopora_acuta_HIv2___RNAseq.g1018.t1",314.664717169831,-13.1724224466286,3.79882852466781,4.03711432840979e-11,2.80734719452496e-09
"Pocillopora_acuta_HIv2___TS.g28528.t1a",661.572430165367,11.4279085423822,2.93074604010172,4.11538099703269e-11,2.84807993976463e-09
"Pocillopora_acuta_HIv2___RNAseq.g5325.t1",1851.39599504816,-12.8550773805596,3.31550965899957,4.2212897930789e-11,2.88672708252085e-09
"Pocillopora_acuta_HIv2___RNAseq.g6468.t1",936.242664635455,-9.40702040644689,2.81331572135467,4.22716230117e-11,2.88672708252085e-09
"Pocillopora_acuta_HIv2___RNAseq.g14932.t2",321.144066743527,-13.277920363355,3.81869379127598,4.23984276640024e-11,2.88672708252085e-09
"Pocillopora_acuta_HIv2___RNAseq.g3439.t1",237.035201069787,-12.7778919961012,3.63442803200431,4.25105689005075e-11,2.88672708252085e-09
"Pocillopora_acuta_HIv2___RNAseq.g23400.t1",225.381549575393,-12.7754171082938,3.63715132520207,4.41296858837594e-11,2.98267185337709e-09
"Pocillopora_acuta_HIv2___RNAseq.g15331.t1",302.46734295645,-10.2834288119886,2.32218836589843,4.57076214005294e-11,3.07495365552212e-09
"Pocillopora_acuta_HIv2___RNAseq.g298.t1",988.356625559683,-0.638595280407882,1.30257030997161,4.60059569625092e-11,3.08069519215617e-09
"Pocillopora_acuta_HIv2___RNAseq.g7759.t1",254.520370342243,-12.9615533299643,3.70946871353995,4.80592998176567e-11,3.19003797393664e-09
"Pocillopora_acuta_HIv2___TS.g13571.t1",264.733380063895,-13.013569032655,3.76290348414625,4.81171909039253e-11,3.19003797393664e-09
"Pocillopora_acuta_HIv2___RNAseq.g8685.t1",253.737824638808,-12.7850677842324,3.66046064897918,4.83004920002851e-11,3.19003797393664e-09
"Pocillopora_acuta_HIv2___RNAseq.g21265.t1",347.296729007003,-13.0248147054695,3.78225795182673,4.91411151178323e-11,3.2308049502924e-09
"Pocillopora_acuta_HIv2___RNAseq.g28641.t1",1378.32284485933,-12.2884281415908,3.25269787469858,5.09867092361306e-11,3.33697630041354e-09
"Pocillopora_acuta_HIv2___RNAseq.g26781.t1",215.555654916289,-12.6978574591667,3.60943071588031,5.21173566918348e-11,3.39561012248062e-09
"Pocillopora_acuta_HIv2___TS.g25577.t1a",635.713658056637,-14.4221066462113,4.02854214951974,5.42866423351368e-11,3.50703450261496e-09
"Pocillopora_acuta_HIv2___RNAseq.g18273.t1",936.232722120782,-11.920216580564,2.97960272263007,5.43124812351874e-11,3.50703450261496e-09
"Pocillopora_acuta_HIv2___RNAseq.g1841.t1",225.001535912449,-12.8329853644924,3.66747654554547,5.47868548373993e-11,3.52194252608064e-09
"Pocillopora_acuta_HIv2___RNAseq.g25839.t1",417.103348683199,-13.4598536549747,3.8228793641003,5.51073136251006e-11,3.52686807200644e-09
"Pocillopora_acuta_HIv2___RNAseq.g19355.t1",356.045024497617,-10.6419036196358,2.5244635692997,5.8011193627998e-11,3.69636081337164e-09
"Pocillopora_acuta_HIv2___TS.g22613.t2",886.83836987613,-0.605244477874071,1.28779835944384,5.99209260416521e-11,3.79110264686107e-09
"Pocillopora_acuta_HIv2___RNAseq.g7975.t1",465.593153266525,-9.84504586450423,2.23316767985051,6.01262761030311e-11,3.79110264686107e-09
"Pocillopora_acuta_HIv2___RNAseq.g463.t1",969.004676416678,-0.604503569771535,1.27182841171674,6.02844032617565e-11,3.79110264686107e-09
"Pocillopora_acuta_HIv2___TS.g12304.t1",114980.255845133,5.93217094942746,1.20542524134101,6.27188571554916e-11,3.92712359262784e-09
"Pocillopora_acuta_HIv2___RNAseq.g12018.t1",4250.42387939196,-3.56246658922368,0.585198517393319,6.62630712974774e-11,4.12010508888637e-09
"Pocillopora_acuta_HIv2___RNAseq.g27022.t1",1176.16342223307,10.2036646320398,3.27314159891086,6.63706088018891e-11,4.12010508888637e-09
"Pocillopora_acuta_HIv2___TS.6598_t",238.194855496312,-12.844722653235,3.68188343942391,6.74140227815373e-11,4.15320109972755e-09
"Pocillopora_acuta_HIv2___RNAseq.g9089.t1",319.56517136315,-10.0963792145811,2.12058656890605,6.74780322480624e-11,4.15320109972755e-09
"Pocillopora_acuta_HIv2___TS.g4109.t3",319.818971445215,-9.83734777455992,2.19087200882506,6.79314621539216e-11,4.16339266353526e-09
"Pocillopora_acuta_HIv2___RNAseq.g26032.t1",1243.05244410442,-12.4053793010682,3.21627845731268,6.9742217136098e-11,4.25633514201064e-09
"Pocillopora_acuta_HIv2___TS.g6104.t1",847.604023362473,-11.409241374274,2.89432921620424,7.1307874685389e-11,4.33360125819104e-09
"Pocillopora_acuta_HIv2___RNAseq.g29835.t1",632.036613902695,-10.8027525827376,2.72271440556854,7.3005768156583e-11,4.41683041706015e-09
"Pocillopora_acuta_HIv2___RNAseq.g3837.t1a",978.541972025751,-12.0459299692655,3.0965249891455,7.32881153273256e-11,4.41683041706015e-09
"Pocillopora_acuta_HIv2___RNAseq.7335_t",1155.23121310386,11.636707133462,3.0922234207882,7.40387071518518e-11,4.42810577756642e-09
"Pocillopora_acuta_HIv2___RNAseq.g14712.t1",259.163273632328,-7.36033976968487,1.40617238187891,7.41005711869914e-11,4.42810577756642e-09
"Pocillopora_acuta_HIv2___RNAseq.g14576.t1",352.944013763663,-13.4205963652381,3.93534936033942,7.43936465672456e-11,4.42810577756642e-09
"Pocillopora_acuta_HIv2___RNAseq.g23688.t1",747.922168689888,-11.1010553056918,2.90893070324292,7.5771517534667e-11,4.49163618697305e-09
"Pocillopora_acuta_HIv2___RNAseq.g8579.t1",237.302808985398,-12.7240919694877,3.660976527634,7.63520604112394e-11,4.50757633382925e-09
"Pocillopora_acuta_HIv2___TS.g15672.t1",261.983130716057,-10.1969377831531,2.32611900926416,7.95258982911706e-11,4.67586419871338e-09
"Pocillopora_acuta_HIv2___RNAseq.g21915.t1",239.410855885202,-12.660871522707,3.65206415849688,7.99187097324289e-11,4.67993610352167e-09
"Pocillopora_acuta_HIv2___RNAseq.g18413.t1",302.638732308369,11.4020013967937,2.81808679020953,8.63668121301299e-11,5.037135365525e-09
"Pocillopora_acuta_HIv2___TS.g23308.t1",433.336818344534,-8.16305110167943,1.81079387241444,9.03924824424065e-11,5.24224109965112e-09
"Pocillopora_acuta_HIv2___RNAseq.7853_t",1313.27373726846,-12.559944029086,3.27758300333214,9.06089360426888e-11,5.24224109965112e-09
"Pocillopora_acuta_HIv2___RNAseq.g2416.t1",191.354281203994,-8.47648869536701,1.67256038350266,9.09708597906824e-11,5.24224109965112e-09
"Pocillopora_acuta_HIv2___RNAseq.g25532.t1",344.325732515914,-10.562662205983,2.57570300548057,9.37132412973728e-11,5.37884254811587e-09
"Pocillopora_acuta_HIv2___RNAseq.g26092.t1",435.119893250857,-9.04698340142222,2.07275783279112,9.41411495179747e-11,5.38204579694856e-09
"Pocillopora_acuta_HIv2___RNAseq.1261_t",305.429133816307,-12.9853549253441,3.76626534077893,9.48602600153828e-11,5.40180630260826e-09
"Pocillopora_acuta_HIv2___RNAseq.g12660.t1",293.90661207509,-12.953249525182,3.75528344830696,1.02073265398781e-10,5.78975572834497e-09
"Pocillopora_acuta_HIv2___RNAseq.g9609.t1",210.694268716008,-12.6386449391889,3.66172668942835,1.04714962399747e-10,5.91639537558572e-09
"Pocillopora_acuta_HIv2___TS.g4148.t1b",261.243744564734,-12.8845156625344,3.745857595416,1.05268264590184e-10,5.92451431530126e-09
"Pocillopora_acuta_HIv2___RNAseq.6257_t",1225.63410570247,-12.3523647667332,3.21334535964742,1.09427491617591e-10,6.13472573161565e-09
"Pocillopora_acuta_HIv2___RNAseq.g5054.t1",255.372150994561,-12.6509230558389,3.6964711081636,1.10845125928379e-10,6.19020811362192e-09
"Pocillopora_acuta_HIv2___TS.g4148.t1c",2544.66451385655,-6.33432788217125,1.32676145828314,1.12816995250962e-10,6.27609622811508e-09
"Pocillopora_acuta_HIv2___TS.g8934.t1",1086.976965865,-5.59884644584043,1.09522645019712,1.17635176018893e-10,6.51906201508531e-09
"Pocillopora_acuta_HIv2___RNAseq.g13682.t1",211.268369190467,-12.6748681251623,3.67490428138773,1.27217235921626e-10,7.02316832202445e-09
"Pocillopora_acuta_HIv2___TS.g6682.t1",2368.98413027754,-9.97146553765705,3.34050729353804,1.36887254806511e-10,7.52827853049953e-09
"Pocillopora_acuta_HIv2___TS.g5115.t2",13271.9800359766,5.76740823399807,1.17788954021447,1.40212898644334e-10,7.68196729542288e-09
"Pocillopora_acuta_HIv2___RNAseq.g19043.t1",733.86103339952,-11.2373924838029,3.10305488679715,1.42640435780377e-10,7.7854764646316e-09
"Pocillopora_acuta_HIv2___RNAseq.g22818.t1",223.144981708577,-12.5880529866902,3.65336428246895,1.44066569536146e-10,7.83375511943917e-09
"Pocillopora_acuta_HIv2___RNAseq.g17427.t1",303.365582089317,-12.9905721150728,3.74892341155594,1.45475296951835e-10,7.88072919517359e-09
"Pocillopora_acuta_HIv2___RNAseq.g19428.t1",952.546508063329,-11.8782020513993,3.07852402600903,1.56443982698131e-10,8.44330509606628e-09
"Pocillopora_acuta_HIv2___RNAseq.g29795.t1",402.139504546331,11.3568065541151,3.00752361145885,1.58257769290439e-10,8.50944377329706e-09
"Pocillopora_acuta_HIv2___RNAseq.g8849.t1",636.275971677191,-11.4565649310107,2.9540544022059,1.62682919475587e-10,8.71498424924031e-09
"Pocillopora_acuta_HIv2___RNAseq.g13450.t1",694.21748373127,-0.754029797579109,1.44393464005142,1.6566873064349e-10,8.84218642076547e-09
"Pocillopora_acuta_HIv2___TS.g13882.t1c",196.682004132868,12.6423270355791,3.60904487234871,1.72701407121557e-10,9.18365129634635e-09
"Pocillopora_acuta_HIv2___RNAseq.g7509.t2",1718.62032504362,7.28294121599746,4.87315684241948,1.73415979389824e-10,9.18787079082204e-09
"Pocillopora_acuta_HIv2___RNAseq.g13583.t1",188.304964680578,-12.5028766043587,3.63906239031449,1.77815394918773e-10,9.38657617556616e-09
"Pocillopora_acuta_HIv2___RNAseq.g7241.t1",474.333676086549,-10.226755927867,2.55027835816525,1.79325644424434e-10,9.43187680347279e-09
"Pocillopora_acuta_HIv2___RNAseq.g26552.t1",8991.89050197275,-9.29147018794652,2.72468032272432,1.86341143689176e-10,9.76535616782697e-09
"Pocillopora_acuta_HIv2___TS.g20196.t1",743.769775938976,-11.7948043177365,3.09537228718238,1.91722097201052e-10,1.0011077306556e-08
"Pocillopora_acuta_HIv2___RNAseq.g24078.t1",228.186832937449,-12.8022408744114,3.75458646150903,1.92966142145738e-10,1.00397923740862e-08
"Pocillopora_acuta_HIv2___TS.g15797.t1",226.062481669673,-12.5033517157127,3.66291506982845,1.94004291248013e-10,1.00490229642879e-08
"Pocillopora_acuta_HIv2___RNAseq.g3224.t1",1245.07091600311,-12.3541962711688,3.29237166143597,1.94533077295396e-10,1.00490229642879e-08
"Pocillopora_acuta_HIv2___RNAseq.g20063.t1",1022.35153509226,-9.85715506000211,2.7778883478606,2.0009356792521e-10,1.02636332230582e-08
"Pocillopora_acuta_HIv2___RNAseq.g25934.t1",281.793136760874,-12.8241589785044,3.77703731859062,2.00106787119913e-10,1.02636332230582e-08
"Pocillopora_acuta_HIv2___RNAseq.g28408.t1",303.661864320727,-7.214925698618,1.54422767976586,2.02930651264816e-10,1.03716923671176e-08
"Pocillopora_acuta_HIv2___RNAseq.g14872.t1",515.459768650395,-0.720710858645602,1.40496946359778,2.05737307008044e-10,1.04781141146632e-08
"Pocillopora_acuta_HIv2___RNAseq.g28741.t1",193.979634261383,-12.5223728195913,3.65116307444585,2.10401177059509e-10,1.06780442982061e-08
"Pocillopora_acuta_HIv2___RNAseq.g14013.t1a",937.515505918064,-11.8823455416544,3.14530941013285,2.11231080912627e-10,1.06826795605603e-08
"Pocillopora_acuta_HIv2___RNAseq.g8080.t1",735.017606754467,-11.5678617244487,3.18445737868456,2.15732475540733e-10,1.08483222312568e-08
"Pocillopora_acuta_HIv2___RNAseq.g23418.t1",1185.96706002756,12.5683897097472,3.66622196996282,2.16006416109096e-10,1.08483222312568e-08
"Pocillopora_acuta_HIv2___TS.g14387.t1",605.787828720353,-0.677235291369651,1.36188832506596,2.19211795411497e-10,1.09712090271e-08
"Pocillopora_acuta_HIv2___RNAseq.g26057.t1",470.870608811962,8.52400641953497,2.21279101630562,2.24809024796572e-10,1.12125439126125e-08
"Pocillopora_acuta_HIv2___RNAseq.g6500.t1",142.045236368868,12.4448221856973,3.48728402157468,2.43422653885357e-10,1.20991933532571e-08
"Pocillopora_acuta_HIv2___RNAseq.g29823.t1",598.356142947403,-9.12221816914016,2.47773388917742,2.44962692584596e-10,1.21340424162452e-08
"Pocillopora_acuta_HIv2___TS.g18521.t1b",182.216525273293,-12.3759894475247,3.60530266925211,2.46339230054091e-10,1.21605823327726e-08
"Pocillopora_acuta_HIv2___RNAseq.g6446.t1",7264.0806341713,4.27396570220199,0.764677253917788,2.48816753101807e-10,1.22411072002195e-08
"Pocillopora_acuta_HIv2___TS.g23175.t1",218.460484313913,-12.4996751922412,3.66406572706152,2.52166837530353e-10,1.23638682645391e-08
"Pocillopora_acuta_HIv2___RNAseq.g5386.t1",2718.69975807601,-1.21279546531396,2.50433472360611,2.6965263820115e-10,1.31765397261535e-08
"Pocillopora_acuta_HIv2___RNAseq.g7573.t1",197.555023493453,-12.3889563044422,3.6365659686633,2.72437149000833e-10,1.32677808860204e-08
"Pocillopora_acuta_HIv2___TS.g19887.t1",525.99718908866,11.8141915650314,3.14995187765576,2.77126131744754e-10,1.34508468777051e-08
"Pocillopora_acuta_HIv2___TS.g25258.t1",2035.87614383464,-8.95474786538629,3.54944236447221,2.83821412348151e-10,1.37297421679052e-08
"Pocillopora_acuta_HIv2___RNAseq.1449_t",2692.51660313172,-6.51484363094897,4.90291255295204,2.87272335377203e-10,1.38503568629862e-08
"Pocillopora_acuta_HIv2___RNAseq.g2734.t1",2074.16025618192,-1.082068992697,2.10802594190278,2.94094090410681e-10,1.41303891232211e-08
"Pocillopora_acuta_HIv2___RNAseq.g39.t2",624.418501450814,11.6132701147839,3.20581837864632,2.95034396792919e-10,1.41303891232211e-08
"Pocillopora_acuta_HIv2___RNAseq.g25891.t1",1602.0530952941,-9.57507700653867,2.67068561321452,2.96779787091647e-10,1.41670720808369e-08
"Pocillopora_acuta_HIv2___TS.g22690.t1",549.044242633795,-0.709409841823659,1.39601097891151,2.98400501099204e-10,1.41975817365095e-08
"Pocillopora_acuta_HIv2___RNAseq.g4907.t1",563.906126025617,-0.687163945270456,1.37166154688322,3.06888961914844e-10,1.45383244461689e-08
"Pocillopora_acuta_HIv2___RNAseq.g15526.t1",934.860262231967,-11.0783917908035,3.12358706505414,3.07572406009933e-10,1.45383244461689e-08
"Pocillopora_acuta_HIv2___RNAseq.g15097.t1",414.097998300102,-8.76672100727459,2.25586905529434,3.09143068339569e-10,1.45649685357118e-08
"Pocillopora_acuta_HIv2___RNAseq.g6506.t1",185.419361870884,-12.2854043932342,3.60495272926211,3.21649239797822e-10,1.50761223029379e-08
"Pocillopora_acuta_HIv2___RNAseq.g26602.t1",134.181647093054,12.4561128110938,3.53467901628136,3.22077004397665e-10,1.50761223029379e-08
"Pocillopora_acuta_HIv2___RNAseq.g30398.t1",1296.99952263402,-1.56592706611637,6.16339637690499,3.31359829879971e-10,1.54606083205932e-08
"Pocillopora_acuta_HIv2___RNAseq.g20587.t2",299.561781586977,-10.1313798671106,2.53858531527372,3.34031220914941e-10,1.55351369109765e-08
"Pocillopora_acuta_HIv2___RNAseq.g710.t1",707.193089478224,-11.536820433119,3.15339733061759,3.43878264616522e-10,1.59418436519659e-08
"Pocillopora_acuta_HIv2___RNAseq.g14886.t1",967.371642145282,-8.45773589832,3.44235948173994,3.88326158039861e-10,1.7944886740858e-08
"Pocillopora_acuta_HIv2___RNAseq.g28870.t1",594.269791998021,-0.602621308350909,1.26811204788094,4.11874368989903e-10,1.8972455009777e-08
"Pocillopora_acuta_HIv2___RNAseq.g18767.t1",1916.46248474384,-1.12131405835507,2.19758179718448,4.37942652858929e-10,2.01092143839732e-08
"Pocillopora_acuta_HIv2___RNAseq.g17186.t1",508.597198373543,-0.644709775054243,1.32854632130383,4.54991469785622e-10,2.08259386676558e-08
"Pocillopora_acuta_HIv2___RNAseq.g16881.t1",324.156246578324,-10.0011062571877,2.60751303757102,4.56663998481573e-10,2.0836555438604e-08
"Pocillopora_acuta_HIv2___TS.g18814.t1",407.539228353006,-10.3698143492248,2.78429406212079,4.82740002062909e-10,2.19570798422576e-08
"Pocillopora_acuta_HIv2___RNAseq.21015_t",2419.08023419196,3.4462525124828,0.597369861620452,4.91125458818817e-10,2.22088230424385e-08
"Pocillopora_acuta_HIv2___RNAseq.g11521.t1",253.366267241985,-10.2177205766377,2.55289892405898,4.91345642531825e-10,2.22088230424385e-08
"Pocillopora_acuta_HIv2___TS.g25259.t2",1914.03784261248,-12.3400178887716,4.04251696839985,4.96638194776159e-10,2.23781147951476e-08
"Pocillopora_acuta_HIv2___TS.g2952.t1",159.858019637123,-12.2135799481956,3.59782866618062,5.04071220399326e-10,2.26425035150803e-08
"Pocillopora_acuta_HIv2___RNAseq.g21457.t1",161.154540073917,-12.1919261028271,3.58753270599205,5.07901032787024e-10,2.2743902595144e-08
"Pocillopora_acuta_HIv2___RNAseq.g14337.t1",183.555105935626,-12.4393709567077,3.72136019920114,5.12900140769636e-10,2.28968754200371e-08
"Pocillopora_acuta_HIv2___RNAseq.g29115.t1",762.405021667792,-8.42905613280177,2.74427054941721,5.1601001229655e-10,2.29648271318686e-08
"Pocillopora_acuta_HIv2___RNAseq.18499_t",910.193753524909,-0.531552559163895,1.21166661393883,5.23187823001177e-10,2.32128486867761e-08
"Pocillopora_acuta_HIv2___RNAseq.g6680.t1",408.564768045117,-0.689383319716659,1.37742218750235,5.34389512144049e-10,2.36373391548976e-08
"Pocillopora_acuta_HIv2___RNAseq.g19312.t1",4224.36052959852,-6.03267950045575,5.17698388418195,5.3829854736809e-10,2.37376530156465e-08
"Pocillopora_acuta_HIv2___TS.g6681.t1",1375.40247079999,-1.27187801226371,2.77233722676859,5.66315501724578e-10,2.489722619132e-08
"Pocillopora_acuta_HIv2___RNAseq.g4591.t1",324.238675625821,-12.9158194140185,3.88535563886653,5.70408253728798e-10,2.50011666119192e-08
"Pocillopora_acuta_HIv2___RNAseq.g13576.t1",169.548760352034,-12.260858375176,3.66695276445411,5.82353477687801e-10,2.5447615411711e-08
