chrm	strand	event_id	is_annotated	gene_name	e1_start	e1_end	e2_start	e2_end	e3_start	e3_end	LCM_4:e1_cov	LCM_4:e2_cov	LCM_4:e3_cov	LCM_4:e1e2_conf	LCM_4:e2e3_conf	LCM_4:e1e3_conf	LCM_4:psi	LCM_5:e1_cov	LCM_5:e2_cov	LCM_5:e3_cov	LCM_5:e1e2_conf	LCM_5:e2e3_conf	LCM_5:e1e3_conf	LCM_5:psi	LCM_8:e1_cov	LCM_8:e2_cov	LCM_8:e3_cov	LCM_8:e1e2_conf	LCM_8:e2e3_conf	LCM_8:e1e3_conf	LCM_8:psi	LCM_9:e1_cov	LCM_9:e2_cov	LCM_9:e3_cov	LCM_9:e1e2_conf	LCM_9:e2e3_conf	LCM_9:e1e3_conf	LCM_9:psi	LCM_15:e1_cov	LCM_15:e2_cov	LCM_15:e3_cov	LCM_15:e1e2_conf	LCM_15:e2e3_conf	LCM_15:e1e3_conf	LCM_15:psi	LCM_16:e1_cov	LCM_16:e2_cov	LCM_16:e3_cov	LCM_16:e1e2_conf	LCM_16:e2e3_conf	LCM_16:e1e3_conf	LCM_16:psi	LCM_20:e1_cov	LCM_20:e2_cov	LCM_20:e3_cov	LCM_20:e1e2_conf	LCM_20:e2e3_conf	LCM_20:e1e3_conf	LCM_20:psi	LCM_21:e1_cov	LCM_21:e2_cov	LCM_21:e3_cov	LCM_21:e1e2_conf	LCM_21:e2e3_conf	LCM_21:e1e3_conf	LCM_21:psi	LCM_26:e1_cov	LCM_26:e2_cov	LCM_26:e3_cov	LCM_26:e1e2_conf	LCM_26:e2e3_conf	LCM_26:e1e3_conf	LCM_26:psi	LCM_27:e1_cov	LCM_27:e2_cov	LCM_27:e3_cov	LCM_27:e1e2_conf	LCM_27:e2e3_conf	LCM_27:e1e3_conf	LCM_27:psi
Pocillopora_acuta_HIv2___Sc0000001	+	exon_skip.99	2	Pocillopora_acuta_HIv2___RNAseq.g10857.t1	8128677	8128757	8130140	8130235	8131097	8131186	1.0	2.9	3.9	2	3	0	nan	121.5	116.1	66.4	119	81	0	1.00	430.8	300.7	168.1	388	192	0	1.00	220.5	126.4	5.1	191	18	0	1.00	92.5	91.5	69.7	91	31	0	1.00	135.5	140.2	152.3	135	135	0	1.00	108.8	89.2	84.9	101	75	0	1.00	67.6	77.2	173.8	64	99	0	1.00	180.1	137.8	152.3	141	127	3	0.98	115.0	106.3	242.7	99	107	0	1.00
Pocillopora_acuta_HIv2___Sc0000001	+	exon_skip.100	0	Pocillopora_acuta_HIv2___RNAseq.g10875.t1b	8334933	8335044	8335214	8335280	8336370	8336486	4391.6	7316.3	5739.5	7036	0	0	nan	4511.0	7220.8	5550.2	6882	0	0	nan	4408.2	7749.3	6067.5	7157	0	0	nan	2950.9	5051.4	4260.4	4670	0	0	nan	5315.3	8631.8	6670.7	8124	0	0	nan	5576.1	9317.3	7224.5	8769	0	0	nan	4522.1	7322.5	5995.4	6918	0	68	0.00	3861.1	6437.6	5055.3	6113	0	0	nan	6505.7	10484.6	8237.0	10095	0	0	nan	5451.3	9067.5	6857.2	8554	38	0	1.00
Pocillopora_acuta_HIv2___Sc0000001	+	exon_skip.101	2	Pocillopora_acuta_HIv2___RNAseq.g10875.t1b	8334933	8335044	8335214	8335281	8336370	8336486	4391.6	7318.3	5739.5	7036	7295	0	1.00	4511.0	7223.5	5550.2	6882	7182	0	1.00	4408.2	7752.2	6067.5	7157	7796	0	1.00	2950.9	5053.9	4260.4	4670	5103	0	1.00	5315.3	8636.1	6670.7	8124	8763	0	1.00	5576.1	9320.9	7224.5	8769	9330	0	1.00	4522.1	7325.1	5995.4	6918	7312	68	0.99	3861.1	6437.8	5055.3	6113	6295	0	1.00	6505.7	10489.1	8237.0	10095	10495	0	1.00	5451.3	9070.6	6857.2	8554	8973	0	1.00
Pocillopora_acuta_HIv2___Sc0000001	+	exon_skip.102	2	Pocillopora_acuta_HIv2___RNAseq.g10895.t1	8578394	8578481	8580551	8580661	8581270	8581987	117.9	131.5	121.4	111	153	0	1.00	153.2	229.9	278.5	177	247	0	1.00	0.0	57.9	116.0	0	94	0	nan	0.0	0.0	71.3	0	0	0	nan	3.8	48.2	80.0	14	68	0	1.00	0.0	16.2	207.3	0	61	0	nan	128.9	142.9	114.2	125	123	0	1.00	0.0	0.0	18.1	0	0	0	nan	184.7	241.2	239.9	194	195	12	0.94	38.1	53.8	62.7	48	63	0	1.00
Pocillopora_acuta_HIv2___Sc0000001	+	exon_skip.104	2	Pocillopora_acuta_HIv2___RNAseq.g10978.t1	9435995	9436210	9436415	9436568	9436822	9436970	718.6	752.9	816.6	804	772	0	1.00	600.3	772.6	944.5	710	799	54	0.93	296.1	559.4	916.9	363	775	0	1.00	327.3	425.0	773.9	322	563	0	1.00	279.0	542.1	794.1	431	592	0	1.00	283.4	472.1	635.6	419	477	0	1.00	417.6	667.4	777.5	622	680	0	1.00	418.5	494.0	554.5	506	420	0	1.00	494.0	740.7	952.6	684	756	0	1.00	664.0	679.7	844.5	717	736	0	1.00
Pocillopora_acuta_HIv2___Sc0000001	+	exon_skip.105	2	Pocillopora_acuta_HIv2___RNAseq.g10979.t1	9453037	9453090	9454701	9454808	9455097	9455219	0.0	0.0	0.0	0	0	0	nan	19.3	17.3	15.3	17	16	0	1.00	0.0	0.0	0.0	0	0	0	nan	0.0	0.0	0.0	0	0	0	nan	39.2	0.0	52.1	0	0	42	0.00	0.0	0.0	0.0	0	0	0	nan	0.0	0.0	0.9	0	0	0	nan	0.0	0.0	0.0	0	0	0	nan	66.2	74.9	82.3	65	80	0	1.00	0.0	0.0	0.0	0	0	0	nan
Pocillopora_acuta_HIv2___Sc0000001	+	exon_skip.113	1	Pocillopora_acuta_HIv2___RNAseq.g10996.t1	9674233	9674382	9674761	9674819	9676077	9676616	0.0	0.0	0.0	0	0	0	nan	0.0	0.0	12.8	0	0	0	nan	0.0	0.0	0.0	0	0	0	nan	0.0	0.0	0.0	0	0	0	nan	28.5	50.4	66.7	40	59	0	1.00	0.0	0.0	0.0	0	0	0	nan	0.0	0.0	40.7	0	0	0	nan	0.0	0.0	0.0	0	0	0	nan	20.5	0.0	18.8	0	0	33	0.00	78.4	84.0	135.0	64	99	53	0.55
Pocillopora_acuta_HIv2___Sc0000001	-	exon_skip.124	0	Pocillopora_acuta_HIv2___RNAseq.g10167.t1	312836	313035	315248	315305	315790	315875	17.8	0.0	247.0	0	0	73	0.00	6.3	0.0	65.0	0	0	29	0.00	0.0	0.0	0.0	0	0	0	nan	0.0	0.0	0.0	0	0	0	nan	16.5	0.0	45.1	0	0	34	0.00	0.5	0.0	0.0	0	0	0	nan	1.6	20.7	65.5	12	31	0	1.00	1.2	0.0	0.0	0	0	0	nan	4.0	0.0	43.6	0	0	20	0.00	0.0	0.0	57.0	0	0	0	nan
Pocillopora_acuta_HIv2___Sc0000001	-	exon_skip.125	2	Pocillopora_acuta_HIv2___RNAseq.g10169.t1	345810	345881	346396	346524	347053	347199	6.6	0.0	0.0	0	0	0	nan	78.0	14.3	4.7	14	15	0	1.00	0.0	0.0	0.0	0	0	0	nan	0.0	0.0	0.0	0	0	0	nan	0.0	3.0	0.0	0	0	0	nan	87.2	0.0	0.0	0	0	0	nan	39.8	0.0	0.0	0	0	0	nan	0.0	0.0	0.0	0	0	0	nan	137.4	9.7	24.3	0	15	22	0.00	0.0	0.0	0.0	0	0	0	nan
Pocillopora_acuta_HIv2___Sc0000001	-	exon_skip.126	0	Pocillopora_acuta_HIv2___RNAseq.g10169.t1	345810	345881	347053	347199	347544	347597	6.6	0.0	0.0	0	0	0	nan	78.0	4.7	53.8	0	0	57	0.00	0.0	0.0	0.0	0	0	0	nan	0.0	0.0	0.0	0	0	0	nan	0.0	0.0	0.0	0	0	0	nan	87.2	0.0	52.9	0	0	68	0.00	39.8	0.0	56.8	0	0	53	0.00	0.0	0.0	0.0	0	0	0	nan	137.4	24.3	118.7	22	11	106	0.09	0.0	0.0	0.0	0	0	0	nan
Pocillopora_acuta_HIv2___Sc0000001	-	exon_skip.128	2	Pocillopora_acuta_HIv2___RNAseq.g10277.t1	1266691	1266816	1267042	1267165	1267623	1267799	81.9	111.6	129.1	98	133	0	1.00	44.9	57.1	57.7	28	41	0	1.00	0.0	0.0	0.0	0	0	0	nan	0.0	0.0	0.0	0	0	0	nan	28.8	38.7	37.3	42	28	0	1.00	0.0	0.0	0.0	0	0	0	nan	26.7	46.3	46.5	33	56	0	1.00	0.0	0.0	0.0	0	0	0	nan	56.9	41.4	68.1	0	0	36	0.00	56.5	61.9	61.4	53	71	0	1.00
Pocillopora_acuta_HIv2___Sc0000001	-	exon_skip.129	1	Pocillopora_acuta_HIv2___RNAseq.g10277.t1	1267623	1267799	1267897	1267984	1269667	1269914	129.1	0.0	106.9	0	0	111	0.00	57.7	0.0	51.4	0	0	51	0.00	0.0	0.0	0.0	0	0	0	nan	0.0	0.0	0.0	0	0	0	nan	37.3	0.0	49.4	0	0	31	0.00	0.0	0.0	0.0	0	0	0	nan	46.5	0.7	41.3	0	0	45	0.00	0.0	0.0	0.0	0	0	0	nan	68.1	44.5	84.4	34	54	33	0.51	61.4	0.0	2.8	0	0	27	0.00
Pocillopora_acuta_HIv2___Sc0000001	-	exon_skip.133	0	Pocillopora_acuta_HIv2___RNAseq.g10409.t1	2884593	2884650	2885287	2885340	2885464	2885506	0.0	0.0	0.0	0	0	0	nan	40.3	12.5	24.1	11	11	14	0.44	0.0	0.0	0.0	0	0	0	nan	0.0	0.0	0.0	0	0	0	nan	5.4	0.0	0.0	0	0	0	nan	0.0	0.0	0.0	0	0	0	nan	63.8	0.0	48.2	0	0	49	0.00	0.0	0.0	0.0	0	0	0	nan	128.2	90.6	104.0	52	81	40	0.57	75.7	73.6	64.6	0	62	0	nan
Pocillopora_acuta_HIv2___Sc0000001	-	exon_skip.136	0	Pocillopora_acuta_HIv2___RNAseq.g10449.t1	3322719	3322779	3323082	3323150	3323373	3323441	0.0	0.0	0.0	0	0	0	nan	318.6	64.6	302.9	48	55	14	0.77	319.0	0.0	295.7	0	0	0	nan	0.0	0.0	0.0	0	0	0	nan	38.4	0.0	42.8	0	0	0	nan	45.2	0.0	8.6	0	0	0	nan	6.8	0.0	0.9	0	0	0	nan	78.6	0.0	66.2	0	0	0	nan	273.8	77.5	232.3	60	42	67	0.39	119.8	0.0	115.2	0	0	51	0.00
Pocillopora_acuta_HIv2___Sc0000001	-	exon_skip.137	2	Pocillopora_acuta_HIv2___RNAseq.g10449.t1	3322719	3322779	3323082	3323150	3323379	3323441	0.0	0.0	0.0	0	0	0	nan	318.6	64.6	324.8	48	17	235	0.07	319.0	0.0	323.8	0	0	328	0.00	0.0	0.0	0.0	0	0	0	nan	38.4	0.0	46.8	0	0	41	0.00	45.2	0.0	9.4	0	0	25	0.00	6.8	0.0	1.0	0	0	2	nan	78.6	0.0	72.5	0	0	71	0.00	273.8	77.5	244.1	60	29	112	0.21	119.8	0.0	121.3	0	0	72	0.00
Pocillopora_acuta_HIv2___Sc0000001	-	exon_skip.140	1	Pocillopora_acuta_HIv2___RNAseq.g10498.t1	4140129	4140538	4140792	4140898	4142344	4142443	1.4	0.0	0.0	0	0	0	nan	96.4	41.3	26.9	45	23	33	0.41	11.2	0.0	0.0	0	0	0	nan	3.1	0.0	0.0	0	0	0	nan	11.9	0.0	11.7	0	0	24	0.00	9.8	0.0	1.7	0	0	7	nan	77.5	45.9	41.4	51	20	33	0.38	0.0	0.0	0.0	0	0	0	nan	237.4	196.7	79.3	247	111	48	0.70	0.0	0.0	0.0	0	0	0	nan
Pocillopora_acuta_HIv2___Sc0000001	-	exon_skip.143	2	Pocillopora_acuta_HIv2___RNAseq.g10579.t1	5170383	5172807	5173159	5173204	5173334	5173438	7.4	68.2	68.2	60	67	0	1.00	51.7	124.7	123.9	117	137	0	1.00	108.8	15.6	151.4	0	27	106	0.00	3.8	137.3	139.6	122	145	0	1.00	62.2	92.0	102.3	90	95	0	1.00	2.1	49.7	45.0	48	47	0	1.00	98.8	279.1	291.6	261	287	0	1.00	30.2	49.0	27.7	53	48	0	1.00	81.7	233.8	210.8	235	217	0	1.00	0.0	0.0	0.0	0	0	0	nan
Pocillopora_acuta_HIv2___Sc0000001	-	exon_skip.147	0	Pocillopora_acuta_HIv2___TS.g28802.t1	5808053	5808298	5810927	5811015	5814046	5814051	0.0	0.0	0.0	0	0	0	nan	37.4	50.8	33.3	56	34	0	1.00	0.0	0.0	8.0	0	0	0	nan	0.0	0.0	0.0	0	0	0	nan	73.4	58.5	90.2	73	47	45	0.51	0.0	0.0	0.0	0	0	0	nan	2.3	0.0	0.0	0	0	0	nan	36.1	0.0	35.8	0	0	39	0.00	6.9	43.0	44.5	35	46	0	1.00	17.9	45.2	45.0	47	45	0	1.00
Pocillopora_acuta_HIv2___Sc0000001	-	exon_skip.150	2	Pocillopora_acuta_HIv2___RNAseq.g10749.t1	6990442	6990521	6992269	6992341	6992421	6992452	0.0	0.0	0.0	0	0	0	nan	306.1	249.8	214.8	264	210	0	1.00	0.0	0.0	0.0	0	0	0	nan	0.0	0.0	0.0	0	0	0	nan	216.0	215.5	174.0	213	182	0	1.00	80.4	0.0	0.0	0	0	0	nan	37.5	65.5	61.0	43	40	0	1.00	92.3	77.8	129.4	62	77	40	0.61	267.6	204.1	163.2	246	158	0	1.00	83.8	72.2	58.0	79	61	0	1.00
Pocillopora_acuta_HIv2___Sc0000001	-	exon_skip.152	1	Pocillopora_acuta_HIv2___RNAseq.g10799.t1a	7599897	7600045	7600172	7600217	7600327	7600441	0.0	0.0	0.0	0	0	0	nan	3.5	0.0	0.0	0	0	0	nan	0.0	0.0	0.0	0	0	0	nan	0.0	0.0	0.0	0	0	0	nan	0.0	0.0	0.0	0	0	0	nan	0.0	0.0	0.0	0	0	0	nan	0.0	0.0	0.0	0	0	0	nan	140.2	0.0	138.3	0	0	154	0.00	37.3	26.8	31.7	26	32	0	1.00	0.0	0.0	0.0	0	0	0	nan
Pocillopora_acuta_HIv2___Sc0000001	-	exon_skip.153	2	Pocillopora_acuta_HIv2___RNAseq.g10847.t1	7977369	7977484	7978955	7979032	7981051	7981540	0.0	0.0	0.0	0	0	0	nan	66.2	73.0	91.6	12	15	32	0.27	125.8	0.0	195.8	0	0	156	0.00	0.0	0.0	0.1	0	0	0	nan	196.1	0.0	85.3	0	0	145	0.00	48.2	0.0	62.9	0	0	48	0.00	83.3	24.9	74.3	9	33	76	0.11	0.0	0.0	0.0	0	0	0	nan	6.6	0.0	0.0	0	0	0	nan	83.7	0.0	111.8	0	0	111	0.00
Pocillopora_acuta_HIv2___Sc0000001	-	exon_skip.156	2	Pocillopora_acuta_HIv2___TS.g29045.t2	8275117	8275531	8276472	8276568	8276794	8276864	107.5	107.4	55.1	133	79	0	1.00	312.4	509.7	482.8	566	437	0	1.00	69.7	144.6	147.1	138	141	0	1.00	147.1	262.1	259.1	269	238	0	1.00	233.8	290.7	271.0	302	239	0	1.00	81.3	94.9	108.8	111	95	0	1.00	200.3	230.0	229.7	271	206	34	0.86	3.5	0.0	0.0	0	0	0	nan	378.2	484.0	408.6	599	387	0	1.00	214.6	267.1	185.6	316	201	0	1.00
Pocillopora_acuta_HIv2___Sc0000001	-	exon_skip.161	2	Pocillopora_acuta_HIv2___RNAseq.g10974.t1	9399232	9399496	9400032	9400094	9404426	9404619	18.8	19.2	0.0	31	0	0	nan	38.3	63.5	31.3	77	50	0	1.00	19.4	40.5	33.2	44	34	0	1.00	0.0	0.0	0.0	0	0	0	nan	25.8	45.7	45.8	57	39	0	1.00	59.2	0.0	57.5	0	0	48	0.00	15.9	9.5	0.0	12	0	0	nan	0.0	0.0	0.0	0	0	0	nan	11.4	21.3	15.8	20	23	0	1.00	1.7	0.0	0.0	0	0	0	nan
Pocillopora_acuta_HIv2___Sc0000001	-	exon_skip.162	1	Pocillopora_acuta_HIv2___TS.g29157.t2	9524656	9524754	9524886	9524968	9525199	9525252	95.9	0.0	98.3	0	0	100	0.00	21.7	0.0	21.7	0	0	18	0.00	0.0	0.0	0.0	0	0	0	nan	0.0	0.0	0.0	0	0	0	nan	18.5	0.0	36.4	0	0	29	0.00	0.0	0.0	0.0	0	0	0	nan	35.4	25.0	23.3	29	25	0	1.00	0.0	0.0	0.0	0	0	0	nan	43.4	0.0	38.3	0	0	40	0.00	0.0	0.0	0.0	0	0	0	nan
Pocillopora_acuta_HIv2___Sc0000001	-	exon_skip.165	2	Pocillopora_acuta_HIv2___RNAseq.g10994.t1	9658927	9660717	9661821	9661926	9662276	9662321	97.0	0.0	0.0	0	0	0	nan	122.9	29.7	0.0	45	0	0	nan	10.5	0.0	0.0	0	0	0	nan	9.3	0.0	0.0	0	0	0	nan	68.5	0.0	0.0	0	0	0	nan	15.3	0.0	5.6	0	0	8	nan	62.3	6.0	0.0	13	0	0	nan	65.5	51.0	0.0	80	0	0	nan	136.5	27.1	0.0	54	0	0	nan	113.0	60.3	103.1	30	32	65	0.32
Pocillopora_acuta_HIv2___Sc0000001	-	exon_skip.167	1	Pocillopora_acuta_HIv2___RNAseq.g11062.t1	10370729	10370889	10374498	10374592	10377135	10377154	0.0	0.0	0.0	0	0	0	nan	31.3	46.0	32.8	27	28	0	1.00	9.2	100.7	204.0	0	96	0	nan	0.0	0.0	0.0	0	0	0	nan	0.0	0.0	0.0	0	0	0	nan	0.0	0.0	0.0	0	0	0	nan	38.1	33.0	27.5	0	0	29	0.00	0.0	0.0	0.0	0	0	0	nan	15.3	16.6	43.9	12	20	0	1.00	0.0	0.0	0.0	0	0	0	nan
Pocillopora_acuta_HIv2___Sc0000001	-	exon_skip.168	2	Pocillopora_acuta_HIv2___TS.g29242.t2	10418801	10419840	10420183	10420283	10420756	10420909	76.8	11.1	7.3	8	14	0	nan	88.9	27.3	49.3	15	50	0	1.00	129.3	0.0	0.0	0	0	0	nan	138.6	0.0	0.0	0	0	0	nan	93.3	10.1	13.8	7	19	0	nan	36.9	4.8	5.5	10	2	0	nan	96.8	43.2	43.2	41	45	0	1.00	87.0	0.0	0.0	0	0	0	nan	61.6	15.6	32.2	0	32	13	0.00	24.8	67.3	66.6	64	62	0	1.00
Pocillopora_acuta_HIv2___Sc0000001	-	exon_skip.172	2	Pocillopora_acuta_HIv2___TS.g29356.t2	11757913	11757979	11762423	11762452	11762597	11762622	0.0	0.0	0.0	0	0	0	nan	135.4	139.8	119.5	136	121	0	1.00	21.3	39.5	51.4	29	45	0	1.00	0.0	0.0	0.0	0	0	0	nan	52.5	0.0	39.8	0	0	49	0.00	79.0	67.5	56.5	68	60	0	1.00	45.7	72.4	76.4	57	78	0	1.00	0.0	0.0	0.0	0	0	0	nan	31.7	35.9	37.0	35	39	0	1.00	8.7	20.4	22.2	15	23	0	1.00
Pocillopora_acuta_HIv2___Sc0000001	-	exon_skip.174	1	Pocillopora_acuta_HIv2___TS.g29430.t2	12540279	12540352	12540452	12540482	12541007	12541090	151.8	0.0	180.0	0	0	189	0.00	375.1	0.0	341.6	0	0	398	0.00	202.7	74.9	287.3	67	84	214	0.24	9.3	0.0	4.3	0	0	11	0.00	289.0	73.6	294.0	75	65	248	0.21	142.4	0.0	146.1	0	0	162	0.00	140.9	0.0	140.0	0	0	135	0.00	93.4	0.0	69.8	0	0	102	0.00	183.6	0.0	154.3	0	0	187	0.00	809.9	0.0	705.9	0	0	806	0.00
Pocillopora_acuta_HIv2___Sc0000002	+	exon_skip.179	2	Pocillopora_acuta_HIv2___RNAseq.g24791.t1	1661274	1661480	1662392	1662529	1663172	1663242	0.0	0.0	0.0	0	0	0	nan	77.4	49.4	89.6	57	43	39	0.52	0.0	0.0	0.0	0	0	0	nan	0.0	0.0	0.0	0	0	0	nan	13.3	32.1	36.2	29	37	0	1.00	0.0	0.0	0.0	0	0	0	nan	31.3	36.5	23.4	40	24	0	1.00	0.0	0.0	0.0	0	0	0	nan	52.5	45.7	58.6	34	48	0	1.00	0.0	0.0	0.0	0	0	0	nan
Pocillopora_acuta_HIv2___Sc0000002	+	exon_skip.182	2	Pocillopora_acuta_HIv2___RNAseq.g24910.t1	2870531	2870590	2870746	2870838	2871684	2871779	94.9	112.9	47.0	115	23	0	1.00	78.2	84.1	53.9	82	0	0	nan	268.5	205.7	113.2	205	0	8	nan	358.9	169.4	309.5	174	0	0	nan	97.7	73.8	56.7	72	0	16	0.00	87.0	75.2	30.9	82	0	3	nan	157.2	189.4	88.5	193	46	2	0.96	78.0	76.6	29.8	82	54	2	0.96	135.7	95.0	114.9	50	19	16	0.54	74.3	59.5	53.9	59	0	26	0.00
Pocillopora_acuta_HIv2___Sc0000002	+	exon_skip.183	0	Pocillopora_acuta_HIv2___RNAseq.g24910.t1	2870531	2870590	2870746	2870838	2871687	2871779	94.9	112.9	47.8	115	55	0	1.00	78.2	84.1	55.6	82	65	9	0.88	268.5	205.7	116.6	205	171	25	0.87	358.9	169.4	319.5	174	146	197	0.43	97.7	73.8	58.0	72	33	11	0.75	87.0	75.2	31.8	82	49	15	0.77	157.2	189.4	89.8	193	101	0	1.00	78.0	76.6	29.0	82	0	0	nan	135.7	95.0	117.5	50	49	43	0.53	74.3	59.5	54.8	59	48	0	1.00
Pocillopora_acuta_HIv2___Sc0000002	+	exon_skip.184	0	Pocillopora_acuta_HIv2___RNAseq.g25068.t1	4561046	4561138	4561481	4561573	4562388	4562480	0.0	0.0	0.0	0	0	0	nan	29.0	49.9	38.3	51	45	1	0.98	0.0	0.0	0.0	0	0	0	nan	0.0	0.0	0.0	0	0	0	nan	0.0	0.0	0.0	0	0	0	nan	0.0	0.0	0.0	0	0	0	nan	0.0	0.0	0.0	0	0	0	nan	0.0	0.0	0.0	0	0	0	nan	0.0	0.0	0.0	0	0	0	nan	165.0	168.6	143.7	201	103	46	0.69
Pocillopora_acuta_HIv2___Sc0000002	+	exon_skip.185	2	Pocillopora_acuta_HIv2___RNAseq.g25070.t1	4589328	4589413	4589790	4589819	4590683	4590853	0.0	0.0	19.8	0	0	0	nan	130.8	121.5	88.4	58	60	27	0.68	367.0	149.1	255.2	141	150	0	1.00	0.0	0.0	0.0	0	0	0	nan	41.2	0.0	35.0	0	0	36	0.00	6.4	0.0	17.7	0	0	14	0.00	124.5	19.5	84.4	18	2	97	0.02	30.1	26.8	50.5	26	22	0	1.00	37.6	0.0	56.5	0	0	2	nan	51.4	39.1	26.9	1	1	0	nan
Pocillopora_acuta_HIv2___Sc0000002	+	exon_skip.190	1	Pocillopora_acuta_HIv2___RNAseq.g25243.t2	6505899	6506101	6508390	6508422	6511260	6512311	125.8	130.1	39.3	139	124	0	1.00	12.8	0.0	34.2	0	0	0	nan	0.0	0.0	2.2	0	0	0	nan	0.0	0.0	86.1	0	0	0	nan	5.0	7.5	13.4	0	0	28	0.00	0.0	0.0	2.4	0	0	0	nan	2.8	0.0	49.6	0	0	11	0.00	0.0	0.0	38.4	0	0	0	nan	67.7	0.0	49.8	0	0	72	0.00	0.0	0.0	0.0	0	0	0	nan
Pocillopora_acuta_HIv2___Sc0000002	+	exon_skip.191	2	Pocillopora_acuta_HIv2___TS.g21980.t1	11216478	11216992	11230393	11230579	11230933	11231129	0.0	19.5	0.0	0	0	0	nan	0.0	0.0	4.9	0	0	0	nan	8.1	15.9	0.0	40	0	0	nan	0.0	23.5	0.0	0	0	0	nan	8.8	76.4	79.1	46	35	0	1.00	0.0	0.0	0.4	0	0	0	nan	76.3	13.8	41.6	57	0	0	nan	0.0	0.0	0.0	0	0	0	nan	227.6	193.6	255.1	231	251	39	0.86	0.0	32.8	24.5	0	31	0	nan
Pocillopora_acuta_HIv2___Sc0000002	+	exon_skip.193	0	Pocillopora_acuta_HIv2___TS.g21983.t1b	11245310	11245516	11246496	11246539	11246777	11246820	0.0	0.0	0.0	0	0	0	nan	18.5	21.2	19.2	24	22	0	1.00	0.0	0.0	0.0	0	0	0	nan	0.0	0.0	0.0	0	0	0	nan	20.9	0.0	0.0	0	0	0	nan	0.0	0.0	0.0	0	0	0	nan	21.6	20.8	48.5	0	0	37	0.00	60.3	0.0	79.2	0	0	80	0.00	21.8	0.0	30.4	0	0	31	0.00	0.0	0.0	0.0	0	0	0	nan
Pocillopora_acuta_HIv2___Sc0000002	-	exon_skip.199	2	Pocillopora_acuta_HIv2___RNAseq.g24747.t1	1192071	1192158	1192708	1192761	1193462	1193515	0.0	0.0	0.0	0	0	0	nan	23.7	0.0	9.8	0	0	8	nan	0.0	0.0	0.0	0	0	0	nan	0.0	0.0	0.0	0	0	0	nan	108.4	89.7	97.0	106	77	0	1.00	0.0	0.0	0.0	0	0	0	nan	76.2	12.5	40.2	0	0	51	0.00	0.0	0.0	0.0	0	0	0	nan	69.6	43.1	63.1	43	46	19	0.69	0.0	0.0	0.0	0	0	0	nan
Pocillopora_acuta_HIv2___Sc0000002	-	exon_skip.200	2	Pocillopora_acuta_HIv2___RNAseq.g24747.t1	1194867	1194902	1195570	1195650	1196274	1196744	0.0	0.0	11.7	0	0	0	nan	13.0	20.0	88.4	0	43	11	0.00	23.4	38.5	23.0	28	54	0	1.00	0.0	0.0	75.0	0	0	0	nan	70.5	56.4	205.9	60	57	0	1.00	0.0	0.0	11.6	0	0	0	nan	0.0	6.9	68.4	0	16	0	nan	0.0	8.2	45.0	0	25	0	nan	27.1	35.0	135.3	26	51	0	1.00	0.0	0.0	50.5	0	0	0	nan
Pocillopora_acuta_HIv2___Sc0000002	-	exon_skip.201	2	Pocillopora_acuta_HIv2___RNAseq.g24747.t1	1200666	1200703	1201383	1201478	1202164	1202275	210.3	222.6	228.2	226	205	0	1.00	163.8	91.1	197.0	91	101	67	0.58	146.9	19.1	214.4	31	8	125	0.06	126.8	97.3	85.5	59	114	19	0.76	250.9	156.9	268.2	151	153	74	0.67	191.4	94.9	157.1	88	80	99	0.45	68.2	77.1	157.2	63	108	20	0.76	60.5	79.3	82.6	71	75	0	1.00	180.8	181.6	288.7	163	176	12	0.93	98.0	104.4	123.0	107	97	0	1.00
Pocillopora_acuta_HIv2___Sc0000002	-	exon_skip.202	2	Pocillopora_acuta_HIv2___TS.g21207.t2	1782733	1782885	1783751	1783852	1784070	1784181	0.0	0.0	0.0	0	0	0	nan	221.3	155.1	19.4	235	73	0	1.00	0.0	0.0	0.0	0	0	0	nan	0.0	0.0	0.0	0	0	0	nan	0.0	30.6	6.4	0	19	0	nan	0.0	0.0	0.0	0	0	0	nan	20.5	12.1	2.3	0	12	0	nan	1.2	0.0	0.0	0	0	0	nan	216.3	166.7	40.4	178	97	18	0.84	0.0	0.0	0.0	0	0	0	nan
Pocillopora_acuta_HIv2___Sc0000002	-	exon_skip.203	0	Pocillopora_acuta_HIv2___TS.g21209.t3	1812040	1812426	1813188	1813255	1813479	1813562	129.1	199.0	336.3	0	0	52	0.00	88.9	106.6	213.7	0	0	59	0.00	69.1	3.9	136.7	0	2	64	0.00	164.9	136.4	210.4	80	177	0	1.00	130.7	53.2	137.9	12	38	43	0.22	72.9	0.0	85.8	0	0	55	0.00	386.3	134.0	322.5	78	75	156	0.32	125.4	0.0	114.9	0	0	73	0.00	216.6	51.5	372.7	0	0	226	0.00	121.0	0.0	324.7	0	0	195	0.00
