"","gene_id_spA","cluster","source_sp","protein_id_spA","Standardized_Name_spA","protein_id_spB"
"214","LOC113678369","Cluster1","Pdam","XP_027051052.1","gastrodermis","Pocillopora_acuta_HIv2___TS.g25007.t2"
"215","LOC113669011","Cluster1","Pdam","XP_027040799.1","gastrodermis","Pocillopora_acuta_HIv2___TS.g5440.t1"
"216","LOC113671199","Cluster1","Pdam","XP_027043220.1","gastrodermis","Pocillopora_acuta_HIv2___RNAseq.g2412.t1"
"217","LOC113670059","Cluster1","Pdam","XP_027041943.1","gastrodermis","Pocillopora_acuta_HIv2___RNAseq.g21731.t1"
"218","LOC113678532","Cluster1","Pdam","XP_027051225.1","gastrodermis","Pocillopora_acuta_HIv2___TS.g23786.t1"
"219","LOC113668495","Cluster1","Pdam","XP_027040201.1","gastrodermis","Pocillopora_acuta_HIv2___RNAseq.g8147.t1"
"220","LOC113681222","Cluster1","Pdam","XP_027054105.1","gastrodermis","Pocillopora_acuta_HIv2___RNAseq.g25276.t1"
"221","LOC113676042","Cluster1","Pdam","XP_027048459.1","gastrodermis","Pocillopora_acuta_HIv2___RNAseq.g29507.t1"
"222","LOC113666275","Cluster1","Pdam","XP_027037839.1","gastrodermis","Pocillopora_acuta_HIv2___RNAseq.g9085.t1"
"223","LOC113667193","Cluster1","Pdam","XP_027038788.1","gastrodermis","Pocillopora_acuta_HIv2___RNAseq.g13683.t1"
"224","LOC113672434","Cluster1","Pdam","XP_027044515.1","gastrodermis","Pocillopora_acuta_HIv2___TS.g1506.t1a"
"225","LOC113677599","Cluster1","Pdam","XP_027050228.1","gastrodermis","Pocillopora_acuta_HIv2___RNAseq.g10343.t1"
"226","LOC113685592","Cluster1","Pdam","XP_027058928.1","gastrodermis","Pocillopora_acuta_HIv2___RNAseq.g22061.t1"
"227","LOC113672514","Cluster1","Pdam","XP_027044603.1","gastrodermis","Pocillopora_acuta_HIv2___RNAseq.g6709.t1"
"228","LOC113686531","Cluster1","Pdam","XP_027059962.1","gastrodermis","Pocillopora_acuta_HIv2___RNAseq.g21489.t1"
"229","LOC113664899","Cluster1","Pdam","XP_027036318.1","gastrodermis","Pocillopora_acuta_HIv2___RNAseq.g9205.t1"
"230","LOC113670354","Cluster1","Pdam","XP_027042293.1","gastrodermis","Pocillopora_acuta_HIv2___RNAseq.g29541.t1"
"231","LOC113670354","Cluster1","Pdam","XP_027042293.1","gastrodermis","Pocillopora_acuta_HIv2___RNAseq.g24473.t1"
"232","LOC113670354","Cluster1","Pdam","XP_027042310.1","gastrodermis","Pocillopora_acuta_HIv2___RNAseq.g29541.t1"
"233","LOC113670354","Cluster1","Pdam","XP_027042310.1","gastrodermis","Pocillopora_acuta_HIv2___RNAseq.g24473.t1"
"234","LOC113670354","Cluster1","Pdam","XP_027042302.1","gastrodermis","Pocillopora_acuta_HIv2___RNAseq.g29541.t1"
"235","LOC113670354","Cluster1","Pdam","XP_027042302.1","gastrodermis","Pocillopora_acuta_HIv2___RNAseq.g24473.t1"
"236","LOC113666431","Cluster1","Pdam","XP_027038018.1","gastrodermis","Pocillopora_acuta_HIv2___RNAseq.g25801.t1"
"237","LOC113665651","Cluster1","Pdam","XP_027037175.1","gastrodermis","Pocillopora_acuta_HIv2___RNAseq.g4742.t1"
"238","LOC113665651","Cluster1","Pdam","XP_027037175.1","gastrodermis","Pocillopora_acuta_HIv2___RNAseq.g4741.t1"
"239","LOC113671180","Cluster1","Pdam","XP_027043198.1","gastrodermis","Pocillopora_acuta_HIv2___RNAseq.g2415.t1"
"240","LOC113673171","Cluster1","Pdam","XP_027045346.1","gastrodermis","Pocillopora_acuta_HIv2___TS.g11629.t1a"
"241","LOC113675535","Cluster1","Pdam","XP_027047932.1","gastrodermis","Pocillopora_acuta_HIv2___RNAseq.g26979.t1"
"242","LOC113674477","Cluster1","Pdam","XP_027046756.1","gastrodermis","Pocillopora_acuta_HIv2___RNAseq.11323_t"
"243","LOC113671320","Cluster1","Pdam","XP_027043333.1","gastrodermis","Pocillopora_acuta_HIv2___TS.g23178.t1"
"244","LOC113685901","Cluster1","Pdam","XP_027059282.1","gastrodermis","Pocillopora_acuta_HIv2___RNAseq.g24413.t1"
"245","LOC113673417","Cluster1","Pdam","XP_027045614.1","gastrodermis","Pocillopora_acuta_HIv2___RNAseq.g28254.t1"
"246","LOC113676771","Cluster1","Pdam","XP_027049272.1","gastrodermis","Pocillopora_acuta_HIv2___TS.g4359.t1"
"247","LOC113676771","Cluster1","Pdam","XP_027049272.1","gastrodermis","Pocillopora_acuta_HIv2___RNAseq.g803.t1"
"248","LOC113676771","Cluster1","Pdam","XP_027049272.1","gastrodermis","Pocillopora_acuta_HIv2___RNAseq.g800.t1"
"249","LOC113676771","Cluster1","Pdam","XP_027049272.1","gastrodermis","Pocillopora_acuta_HIv2___RNAseq.g802.t1"
"250","LOC113676771","Cluster1","Pdam","XP_027049272.1","gastrodermis","Pocillopora_acuta_HIv2___RNAseq.g805.t1"
"251","LOC113676771","Cluster1","Pdam","XP_027049272.1","gastrodermis","Pocillopora_acuta_HIv2___RNAseq.g804.t1"
"252","LOC113676771","Cluster1","Pdam","XP_027049271.1","gastrodermis","Pocillopora_acuta_HIv2___TS.g4359.t1"
"253","LOC113676771","Cluster1","Pdam","XP_027049271.1","gastrodermis","Pocillopora_acuta_HIv2___RNAseq.g803.t1"
"254","LOC113676771","Cluster1","Pdam","XP_027049271.1","gastrodermis","Pocillopora_acuta_HIv2___RNAseq.g800.t1"
"255","LOC113676771","Cluster1","Pdam","XP_027049271.1","gastrodermis","Pocillopora_acuta_HIv2___RNAseq.g802.t1"
"256","LOC113676771","Cluster1","Pdam","XP_027049271.1","gastrodermis","Pocillopora_acuta_HIv2___RNAseq.g805.t1"
"257","LOC113676771","Cluster1","Pdam","XP_027049271.1","gastrodermis","Pocillopora_acuta_HIv2___RNAseq.g804.t1"
"258","LOC113676771","Cluster1","Pdam","XP_027049267.1","gastrodermis","Pocillopora_acuta_HIv2___TS.g4359.t1"
"259","LOC113676771","Cluster1","Pdam","XP_027049267.1","gastrodermis","Pocillopora_acuta_HIv2___RNAseq.g803.t1"
"260","LOC113676771","Cluster1","Pdam","XP_027049267.1","gastrodermis","Pocillopora_acuta_HIv2___RNAseq.g800.t1"
"261","LOC113676771","Cluster1","Pdam","XP_027049267.1","gastrodermis","Pocillopora_acuta_HIv2___RNAseq.g802.t1"
"262","LOC113676771","Cluster1","Pdam","XP_027049267.1","gastrodermis","Pocillopora_acuta_HIv2___RNAseq.g805.t1"
"263","LOC113676771","Cluster1","Pdam","XP_027049267.1","gastrodermis","Pocillopora_acuta_HIv2___RNAseq.g804.t1"
"264","LOC113676771","Cluster1","Pdam","XP_027049277.1","gastrodermis","Pocillopora_acuta_HIv2___TS.g4359.t1"
"265","LOC113676771","Cluster1","Pdam","XP_027049277.1","gastrodermis","Pocillopora_acuta_HIv2___RNAseq.g803.t1"
"266","LOC113676771","Cluster1","Pdam","XP_027049277.1","gastrodermis","Pocillopora_acuta_HIv2___RNAseq.g800.t1"
"267","LOC113676771","Cluster1","Pdam","XP_027049277.1","gastrodermis","Pocillopora_acuta_HIv2___RNAseq.g802.t1"
"268","LOC113676771","Cluster1","Pdam","XP_027049277.1","gastrodermis","Pocillopora_acuta_HIv2___RNAseq.g805.t1"
"269","LOC113676771","Cluster1","Pdam","XP_027049277.1","gastrodermis","Pocillopora_acuta_HIv2___RNAseq.g804.t1"
"270","LOC113676771","Cluster1","Pdam","XP_027049268.1","gastrodermis","Pocillopora_acuta_HIv2___TS.g4359.t1"
"271","LOC113676771","Cluster1","Pdam","XP_027049268.1","gastrodermis","Pocillopora_acuta_HIv2___RNAseq.g803.t1"
"272","LOC113676771","Cluster1","Pdam","XP_027049268.1","gastrodermis","Pocillopora_acuta_HIv2___RNAseq.g800.t1"
"273","LOC113676771","Cluster1","Pdam","XP_027049268.1","gastrodermis","Pocillopora_acuta_HIv2___RNAseq.g802.t1"
"274","LOC113676771","Cluster1","Pdam","XP_027049268.1","gastrodermis","Pocillopora_acuta_HIv2___RNAseq.g805.t1"
"275","LOC113676771","Cluster1","Pdam","XP_027049268.1","gastrodermis","Pocillopora_acuta_HIv2___RNAseq.g804.t1"
"276","LOC113676771","Cluster1","Pdam","XP_027049270.1","gastrodermis","Pocillopora_acuta_HIv2___TS.g4359.t1"
"277","LOC113676771","Cluster1","Pdam","XP_027049270.1","gastrodermis","Pocillopora_acuta_HIv2___RNAseq.g803.t1"
"278","LOC113676771","Cluster1","Pdam","XP_027049270.1","gastrodermis","Pocillopora_acuta_HIv2___RNAseq.g800.t1"
"279","LOC113676771","Cluster1","Pdam","XP_027049270.1","gastrodermis","Pocillopora_acuta_HIv2___RNAseq.g802.t1"
"280","LOC113676771","Cluster1","Pdam","XP_027049270.1","gastrodermis","Pocillopora_acuta_HIv2___RNAseq.g805.t1"
"281","LOC113676771","Cluster1","Pdam","XP_027049270.1","gastrodermis","Pocillopora_acuta_HIv2___RNAseq.g804.t1"
"282","LOC113676771","Cluster1","Pdam","XP_027049276.1","gastrodermis","Pocillopora_acuta_HIv2___TS.g4359.t1"
"283","LOC113676771","Cluster1","Pdam","XP_027049276.1","gastrodermis","Pocillopora_acuta_HIv2___RNAseq.g803.t1"
"284","LOC113676771","Cluster1","Pdam","XP_027049276.1","gastrodermis","Pocillopora_acuta_HIv2___RNAseq.g800.t1"
"285","LOC113676771","Cluster1","Pdam","XP_027049276.1","gastrodermis","Pocillopora_acuta_HIv2___RNAseq.g802.t1"
"286","LOC113676771","Cluster1","Pdam","XP_027049276.1","gastrodermis","Pocillopora_acuta_HIv2___RNAseq.g805.t1"
"287","LOC113676771","Cluster1","Pdam","XP_027049276.1","gastrodermis","Pocillopora_acuta_HIv2___RNAseq.g804.t1"
"288","LOC113676771","Cluster1","Pdam","XP_027049273.1","gastrodermis","Pocillopora_acuta_HIv2___TS.g4359.t1"
"289","LOC113676771","Cluster1","Pdam","XP_027049273.1","gastrodermis","Pocillopora_acuta_HIv2___RNAseq.g803.t1"
"290","LOC113676771","Cluster1","Pdam","XP_027049273.1","gastrodermis","Pocillopora_acuta_HIv2___RNAseq.g800.t1"
"291","LOC113676771","Cluster1","Pdam","XP_027049273.1","gastrodermis","Pocillopora_acuta_HIv2___RNAseq.g802.t1"
"292","LOC113676771","Cluster1","Pdam","XP_027049273.1","gastrodermis","Pocillopora_acuta_HIv2___RNAseq.g805.t1"
"293","LOC113676771","Cluster1","Pdam","XP_027049273.1","gastrodermis","Pocillopora_acuta_HIv2___RNAseq.g804.t1"
"294","LOC113676771","Cluster1","Pdam","XP_027049266.1","gastrodermis","Pocillopora_acuta_HIv2___TS.g4359.t1"
"295","LOC113676771","Cluster1","Pdam","XP_027049266.1","gastrodermis","Pocillopora_acuta_HIv2___RNAseq.g803.t1"
"296","LOC113676771","Cluster1","Pdam","XP_027049266.1","gastrodermis","Pocillopora_acuta_HIv2___RNAseq.g800.t1"
"297","LOC113676771","Cluster1","Pdam","XP_027049266.1","gastrodermis","Pocillopora_acuta_HIv2___RNAseq.g802.t1"
"298","LOC113676771","Cluster1","Pdam","XP_027049266.1","gastrodermis","Pocillopora_acuta_HIv2___RNAseq.g805.t1"
"299","LOC113676771","Cluster1","Pdam","XP_027049266.1","gastrodermis","Pocillopora_acuta_HIv2___RNAseq.g804.t1"
"300","LOC113676771","Cluster1","Pdam","XP_027049274.1","gastrodermis","Pocillopora_acuta_HIv2___TS.g4359.t1"
"301","LOC113676771","Cluster1","Pdam","XP_027049274.1","gastrodermis","Pocillopora_acuta_HIv2___RNAseq.g803.t1"
"302","LOC113676771","Cluster1","Pdam","XP_027049274.1","gastrodermis","Pocillopora_acuta_HIv2___RNAseq.g800.t1"
"303","LOC113676771","Cluster1","Pdam","XP_027049274.1","gastrodermis","Pocillopora_acuta_HIv2___RNAseq.g802.t1"
"304","LOC113676771","Cluster1","Pdam","XP_027049274.1","gastrodermis","Pocillopora_acuta_HIv2___RNAseq.g805.t1"
"305","LOC113676771","Cluster1","Pdam","XP_027049274.1","gastrodermis","Pocillopora_acuta_HIv2___RNAseq.g804.t1"
"306","LOC113676771","Cluster1","Pdam","XP_027049275.1","gastrodermis","Pocillopora_acuta_HIv2___TS.g4359.t1"
"307","LOC113676771","Cluster1","Pdam","XP_027049275.1","gastrodermis","Pocillopora_acuta_HIv2___RNAseq.g803.t1"
"308","LOC113676771","Cluster1","Pdam","XP_027049275.1","gastrodermis","Pocillopora_acuta_HIv2___RNAseq.g800.t1"
"309","LOC113676771","Cluster1","Pdam","XP_027049275.1","gastrodermis","Pocillopora_acuta_HIv2___RNAseq.g802.t1"
"310","LOC113676771","Cluster1","Pdam","XP_027049275.1","gastrodermis","Pocillopora_acuta_HIv2___RNAseq.g805.t1"
"311","LOC113676771","Cluster1","Pdam","XP_027049275.1","gastrodermis","Pocillopora_acuta_HIv2___RNAseq.g804.t1"
"312","LOC113677815","Cluster1","Pdam","XP_027050455.1","gastrodermis","Pocillopora_acuta_HIv2___RNAseq.g11095.t1"
"313","LOC113677815","Cluster1","Pdam","XP_027050454.1","gastrodermis","Pocillopora_acuta_HIv2___RNAseq.g11095.t1"
"314","LOC113677815","Cluster1","Pdam","XP_027050456.1","gastrodermis","Pocillopora_acuta_HIv2___RNAseq.g11095.t1"
"315","LOC113684903","Cluster1","Pdam","XP_027058123.1","gastrodermis","Pocillopora_acuta_HIv2___RNAseq.g17091.t1"
"316","LOC113664742","Cluster1","Pdam","XP_027036167.1","gastrodermis","Pocillopora_acuta_HIv2___RNAseq.g15699.t1"
"317","LOC113664742","Cluster1","Pdam","XP_027036167.1","gastrodermis","Pocillopora_acuta_HIv2___RNAseq.g1280.t1"
"318","LOC113666620","Cluster1","Pdam","XP_027038209.1","gastrodermis","Pocillopora_acuta_HIv2___RNAseq.g16484.t1"
"319","LOC113666620","Cluster1","Pdam","XP_027038212.1","gastrodermis","Pocillopora_acuta_HIv2___RNAseq.g16484.t1"
"320","LOC113666620","Cluster1","Pdam","XP_027038211.1","gastrodermis","Pocillopora_acuta_HIv2___RNAseq.g16484.t1"
"321","LOC113666620","Cluster1","Pdam","XP_027038208.1","gastrodermis","Pocillopora_acuta_HIv2___RNAseq.g16484.t1"
"322","LOC113685237","Cluster1","Pdam","XP_027058524.1","gastrodermis","Pocillopora_acuta_HIv2___RNAseq.g28910.t1"
"323","LOC113685237","Cluster1","Pdam","XP_027058523.1","gastrodermis","Pocillopora_acuta_HIv2___RNAseq.g28910.t1"
"324","LOC113683035","Cluster1","Pdam","XP_027056029.1","gastrodermis","Pocillopora_acuta_HIv2___RNAseq.g2930.t1"
"325","LOC113673268","Cluster1","Pdam","XP_027045456.1","gastrodermis","Pocillopora_acuta_HIv2___RNAseq.g9897.t1"
"326","LOC113684770","Cluster1","Pdam","XP_027057969.1","gastrodermis","Pocillopora_acuta_HIv2___TS.g13758.t1"
"327","LOC113684770","Cluster1","Pdam","XP_027057969.1","gastrodermis","Pocillopora_acuta_HIv2___RNAseq.g22440.t1"
"328","LOC113669985","Cluster1","Pdam","XP_027041869.1","gastrodermis","Pocillopora_acuta_HIv2___RNAseq.g21746.t1"
"329","LOC113676634","Cluster1","Pdam","XP_027049112.1","gastrodermis","Pocillopora_acuta_HIv2___RNAseq.g21210.t1"
"330","LOC113676634","Cluster1","Pdam","XP_027049111.1","gastrodermis","Pocillopora_acuta_HIv2___RNAseq.g21210.t1"
"331","LOC113675326","Cluster1","Pdam","XP_027047687.1","gastrodermis","Pocillopora_acuta_HIv2___RNAseq.g22638.t1"
"332","LOC113672368","Cluster1","Pdam","XP_027044450.1","gastrodermis","Pocillopora_acuta_HIv2___TS.g21030.t2"
"333","LOC113667563","Cluster1","Pdam","XP_027039209.1","gastrodermis","Pocillopora_acuta_HIv2___RNAseq.g5052.t1"
"334","LOC113667563","Cluster1","Pdam","XP_027039210.1","gastrodermis","Pocillopora_acuta_HIv2___RNAseq.g5052.t1"
"335","LOC113673863","Cluster1","Pdam","XP_027046120.1","gastrodermis","Pocillopora_acuta_HIv2___RNAseq.g3627.t1"
"336","LOC113672734","Cluster1","Pdam","XP_027044875.1","gastrodermis","Pocillopora_acuta_HIv2___RNAseq.g14920.t1a"
"337","LOC113665224","Cluster1","Pdam","XP_027036693.1","gastrodermis","Pocillopora_acuta_HIv2___RNAseq.g14742.t1"
"338","LOC113665224","Cluster1","Pdam","XP_027036692.1","gastrodermis","Pocillopora_acuta_HIv2___RNAseq.g14742.t1"
"339","LOC113665224","Cluster1","Pdam","XP_027036690.1","gastrodermis","Pocillopora_acuta_HIv2___RNAseq.g14742.t1"
"340","LOC113665224","Cluster1","Pdam","XP_027036691.1","gastrodermis","Pocillopora_acuta_HIv2___RNAseq.g14742.t1"
"341","LOC113665224","Cluster1","Pdam","XP_027036695.1","gastrodermis","Pocillopora_acuta_HIv2___RNAseq.g14742.t1"
"342","LOC113665224","Cluster1","Pdam","XP_027036694.1","gastrodermis","Pocillopora_acuta_HIv2___RNAseq.g14742.t1"
"343","LOC113675622","Cluster1","Pdam","XP_027048016.1","gastrodermis","Pocillopora_acuta_HIv2___RNAseq.g5314.t1"
"344","LOC113673140","Cluster1","Pdam","XP_027045308.1","gastrodermis","Pocillopora_acuta_HIv2___RNAseq.g14313.t2b"
"345","LOC113673140","Cluster1","Pdam","XP_027045309.1","gastrodermis","Pocillopora_acuta_HIv2___RNAseq.g14313.t2b"
"346","LOC113683923","Cluster1","Pdam","XP_027057013.1","gastrodermis","Pocillopora_acuta_HIv2___TS.g5871.t2"
"347","LOC113683923","Cluster1","Pdam","XP_027057014.1","gastrodermis","Pocillopora_acuta_HIv2___TS.g5871.t2"
"348","LOC113669528","Cluster1","Pdam","XP_027041380.1","gastrodermis","Pocillopora_acuta_HIv2___RNAseq.g21280.t1"
"349","LOC113669528","Cluster1","Pdam","XP_027041378.1","gastrodermis","Pocillopora_acuta_HIv2___RNAseq.g21280.t1"
"350","LOC113669528","Cluster1","Pdam","XP_027041379.1","gastrodermis","Pocillopora_acuta_HIv2___RNAseq.g21280.t1"
"351","LOC113669528","Cluster1","Pdam","XP_027041377.1","gastrodermis","Pocillopora_acuta_HIv2___RNAseq.g21280.t1"
"352","LOC113686908","Cluster1","Pdam","XP_027060395.1","gastrodermis","Pocillopora_acuta_HIv2___RNAseq.g24678.t1"
"353","LOC113668746","Cluster1","Pdam","XP_027040498.1","gastrodermis","Pocillopora_acuta_HIv2___RNAseq.g9118.t1"
"354","LOC113668746","Cluster1","Pdam","XP_027040497.1","gastrodermis","Pocillopora_acuta_HIv2___RNAseq.g9118.t1"
"355","LOC113668746","Cluster1","Pdam","XP_027040495.1","gastrodermis","Pocillopora_acuta_HIv2___RNAseq.g9118.t1"
"356","LOC113668746","Cluster1","Pdam","XP_027040494.1","gastrodermis","Pocillopora_acuta_HIv2___RNAseq.g9118.t1"
"357","LOC113668746","Cluster1","Pdam","XP_027040496.1","gastrodermis","Pocillopora_acuta_HIv2___RNAseq.g9118.t1"
"358","LOC113678753","Cluster1","Pdam","XP_027051465.1","gastrodermis","Pocillopora_acuta_HIv2___RNAseq.19307_t"
"359","LOC113685752","Cluster1","Pdam","XP_027059098.1","gastrodermis","Pocillopora_acuta_HIv2___TS.g1340.t1b"
"360","LOC113676158","Cluster1","Pdam","XP_027048577.1","gastrodermis","Pocillopora_acuta_HIv2___TS.g8859.t1"
"361","LOC113672383","Cluster1","Pdam","XP_027044466.1","gastrodermis","Pocillopora_acuta_HIv2___TS.g24607.t3b"
"362","LOC113672383","Cluster1","Pdam","XP_027044467.1","gastrodermis","Pocillopora_acuta_HIv2___TS.g24607.t3b"
"363","LOC113681001","Cluster1","Pdam","XP_027053857.1","gastrodermis","Pocillopora_acuta_HIv2___TS.g26221.t1"
"364","LOC113672597","Cluster1","Pdam","XP_027044701.1","gastrodermis","Pocillopora_acuta_HIv2___RNAseq.g14901.t1"
"365","LOC113673843","Cluster1","Pdam","XP_027046094.1","gastrodermis","Pocillopora_acuta_HIv2___RNAseq.g9969.t1"
"366","LOC113681928","Cluster1","Pdam","XP_027054866.1","gastrodermis","Pocillopora_acuta_HIv2___RNAseq.g25935.t1"
"367","LOC113669629","Cluster1","Pdam","XP_027041498.1","gastrodermis","Pocillopora_acuta_HIv2___RNAseq.g26507.t1"
"368","LOC113678307","Cluster1","Pdam","XP_027050997.1","gastrodermis","Pocillopora_acuta_HIv2___RNAseq.g19645.t1"
"369","LOC113678307","Cluster1","Pdam","XP_027050994.1","gastrodermis","Pocillopora_acuta_HIv2___RNAseq.g19645.t1"
"370","LOC113678307","Cluster1","Pdam","XP_027050996.1","gastrodermis","Pocillopora_acuta_HIv2___RNAseq.g19645.t1"
"371","LOC113678307","Cluster1","Pdam","XP_027050993.1","gastrodermis","Pocillopora_acuta_HIv2___RNAseq.g19645.t1"
"372","LOC113670621","Cluster1","Pdam","XP_027042589.1","gastrodermis","Pocillopora_acuta_HIv2___TS.g17237.t1"
"373","LOC113671709","Cluster1","Pdam","XP_027043760.1","gastrodermis","Pocillopora_acuta_HIv2___RNAseq.g12306.t1"
"374","LOC113666273","Cluster1","Pdam","XP_027037835.1","gastrodermis","Pocillopora_acuta_HIv2___RNAseq.g12209.t1"
"375","LOC113678891","Cluster1","Pdam","XP_027051611.1","gastrodermis","Pocillopora_acuta_HIv2___RNAseq.g11621.t1"
"376","LOC113683475","Cluster1","Pdam","XP_027056521.1","gastrodermis","Pocillopora_acuta_HIv2___RNAseq.g13121.t1"
"377","LOC113683475","Cluster1","Pdam","XP_027056521.1","gastrodermis","Pocillopora_acuta_HIv2___TS.g3633.t1"
"378","LOC113683475","Cluster1","Pdam","XP_027056521.1","gastrodermis","Pocillopora_acuta_HIv2___TS.g13461.t1"
"379","LOC113671840","Cluster1","Pdam","XP_027043900.1","gastrodermis","Pocillopora_acuta_HIv2___RNAseq.g11844.t1"
"380","LOC113668133","Cluster1","Pdam","XP_027039812.1","gastrodermis","Pocillopora_acuta_HIv2___RNAseq.g19368.t2"
"381","LOC113684323","Cluster1","Pdam","XP_027057471.1","gastrodermis","Pocillopora_acuta_HIv2___RNAseq.g25734.t1"
"382","LOC113669829","Cluster1","Pdam","XP_027041706.1","gastrodermis","Pocillopora_acuta_HIv2___RNAseq.g10791.t1a"
"383","LOC113678583","Cluster1","Pdam","XP_027051281.1","gastrodermis","Pocillopora_acuta_HIv2___RNAseq.g14412.t1"
"384","LOC113680210","Cluster1","Pdam","XP_027053031.1","gastrodermis","Pocillopora_acuta_HIv2___RNAseq.g22294.t1"
"385","LOC113669280","Cluster1","Pdam","XP_027041083.1","gastrodermis","Pocillopora_acuta_HIv2___RNAseq.g1847.t1"
"386","LOC113686955","Cluster1","Pdam","XP_027060443.1","gastrodermis","Pocillopora_acuta_HIv2___RNAseq.g956.t1"
"387","LOC113667318","Cluster1","Pdam","XP_027038929.1","gastrodermis","Pocillopora_acuta_HIv2___RNAseq.g12865.t1"
"388","LOC113665829","Cluster1","Pdam","XP_027037352.1","gastrodermis","Pocillopora_acuta_HIv2___RNAseq.g24080.t1b"
"389","LOC113665829","Cluster1","Pdam","XP_027037351.1","gastrodermis","Pocillopora_acuta_HIv2___RNAseq.g24080.t1b"
"390","LOC113671175","Cluster1","Pdam","XP_027043189.1","gastrodermis","Pocillopora_acuta_HIv2___TS.g28923.t1"
"391","LOC113686320","Cluster1","Pdam","XP_027059728.1","gastrodermis","Pocillopora_acuta_HIv2___RNAseq.g17415.t1"
"392","LOC113672112","Cluster1","Pdam","XP_027044194.1","gastrodermis","Pocillopora_acuta_HIv2___RNAseq.g17247.t1"
"393","LOC113672112","Cluster1","Pdam","XP_027044192.1","gastrodermis","Pocillopora_acuta_HIv2___RNAseq.g17247.t1"
"394","LOC113687009","Cluster1","Pdam","XP_027060511.1","gastrodermis","Pocillopora_acuta_HIv2___RNAseq.g3793.t1"
"395","LOC113671119","Cluster1","Pdam","XP_027043141.1","gastrodermis","Pocillopora_acuta_HIv2___RNAseq.g20476.t1"
"396","LOC113671119","Cluster1","Pdam","XP_027043140.1","gastrodermis","Pocillopora_acuta_HIv2___RNAseq.g20476.t1"
"397","LOC113684500","Cluster1","Pdam","XP_027057678.1","gastrodermis","Pocillopora_acuta_HIv2___RNAseq.g11075.t1"
"398","LOC113671985","Cluster1","Pdam","XP_027044052.1","gastrodermis","Pocillopora_acuta_HIv2___RNAseq.g18503.t1"
"399","LOC113671985","Cluster1","Pdam","XP_027044051.1","gastrodermis","Pocillopora_acuta_HIv2___RNAseq.g18503.t1"
"400","LOC113685587","Cluster1","Pdam","XP_027058921.1","gastrodermis","Pocillopora_acuta_HIv2___RNAseq.g21967.t1"
