"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
0 0.639657336060432 2 6 "GO:0002638" "negative regulation of immunoglobulin production" 1
0 0.19647870017256 2 10 "GO:0002639" "positive regulation of immunoglobulin production" 1
0 0.73931395568581 2 16 "GO:0002673" "regulation of acute inflammatory response" 1
0 0.696058796503147 4 7 "GO:0002675" "positive regulation of acute inflammatory response" 1
0 0.997762429836411 2 520 "GO:0002682" "regulation of immune system process" 1
0 0.953169675125214 3 159 "GO:0002683" "negative regulation of immune system process" 1
0 0.872779137884501 2 290 "GO:0002684" "positive regulation of immune system process" 1
0 0.933399539109204 3 53 "GO:0002685" "regulation of leukocyte migration" 1
0 0.890614386927224 3 13 "GO:0002686" "negative regulation of leukocyte migration" 1
0 0.836614088864006 2 36 "GO:0002687;GO:0071677" "positive regulation of leukocyte migration" 1
0 0.628372103042645 2 27 "GO:0002688;GO:0002690" "regulation of leukocyte chemotaxis" 1
0 0.92605228470483 2 152 "GO:0002694;GO:0050865;GO:0051249" "regulation of cell activation" 1
0 0.921547496895688 3 43 "GO:0002695;GO:0050866;GO:0051250" "negative regulation of cell activation" 1
0 0.832132926543079 2 88 "GO:0002696;GO:0050867;GO:0051251" "positive regulation of cell activation" 1
0 0.848889304327626 3 154 "GO:0002697" "regulation of immune effector process" 1
0 0.970032470389419 2 42 "GO:0002698" "negative regulation of immune effector process" 1
0 0.741232473600001 2 81 "GO:0002699" "positive regulation of immune effector process" 1
0 0.787148357300073 2 70 "GO:0002700" "regulation of production of molecular mediator of immune response" 1
0 0.890614386927224 3 13 "GO:0002701" "negative regulation of production of molecular mediator of immune response" 1
0 0.765553680060263 2 47 "GO:0002702" "positive regulation of production of molecular mediator of immune response" 1
0 0.650220587952106 4 62 "GO:0002703;GO:0002706" "regulation of leukocyte mediated immunity" 1
0 0.870292747801318 3 12 "GO:0002704;GO:0002707" "negative regulation of leukocyte mediated immunity" 1
0 0.437852406497023 3 40 "GO:0002705;GO:0002708" "positive regulation of leukocyte mediated immunity" 1
0 0.930448493702406 2 26 "GO:0002709" "regulation of T cell mediated immunity" 1
0 0.84348275610023 3 20 "GO:0002711;GO:0002724;GO:0002726" "positive regulation of T cell mediated immunity" 1
0 0.0910849821898594 3 16 "GO:0002712;GO:0002889" "regulation of B cell mediated immunity" 1
0 0.0787062411142695 5 11 "GO:0002714;GO:0002891" "positive regulation of B cell mediated immunity" 1
0 0.696058796503147 3 7 "GO:0002715;GO:0042269" "regulation of natural killer cell mediated immunity" 1
0 0.736903813093035 3 31 "GO:0002718;GO:0002720" "regulation of cytokine production involved in immune response" 1
0 1 3 15 "GO:0002753" "cytoplasmic pattern recognition receptor signaling pathway" 1
0 0.870292747801318 2 12 "GO:0002755" "MyD88-dependent toll-like receptor signaling pathway" 1
0 0.696058796503147 2 7 "GO:0002756" "MyD88-independent toll-like receptor signaling pathway" 1
0 0.882604604843796 2 63 "GO:0002761" "regulation of myeloid leukocyte differentiation" 1
0 0.318098273580953 2 24 "GO:0002762" "negative regulation of myeloid leukocyte differentiation" 1
0 0.86281512854817 2 21 "GO:0002763" "positive regulation of myeloid leukocyte differentiation" 1
0 0.930448493702406 3 26 "GO:0002784;GO:0002759" "regulation of antimicrobial humoral response" 1
0 1 2 5 "GO:0002786;GO:0002808" "regulation of antibacterial peptide production" 1
0 0.998272057449132 3 104 "GO:0002790;GO:0009306;GO:0035592;GO:0071692" "peptide secretion" 1
0 0.652879805661588 5 202 "GO:0002791;GO:0050708" "regulation of peptide secretion" 1
0 0.705311112775499 3 51 "GO:0002792;GO:0050709" "negative regulation of peptide secretion" 1
0 0.91632849508647 2 113 "GO:0002793;GO:0050714" "positive regulation of peptide secretion" 1
0 0.817638412954602 2 10 "GO:0002805" "regulation of antimicrobial peptide biosynthetic process" 1
0 1 4 6 "GO:0002807" "positive regulation of antimicrobial peptide biosynthetic process" 1
0 0.543782672040426 2 57 "GO:0002822;GO:0002819" "regulation of adaptive immune response" 1
0 0.783778725732419 3 9 "GO:0002823;GO:0002820" "negative regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains" 1
0 0.190444059092954 2 36 "GO:0002824;GO:0002821" "positive regulation of adaptive immune response" 1
0 0.572802388675576 3 5 "GO:0002828" "regulation of type 2 immune response" 1
0 0.890540996861703 4 56 "GO:0002832" "negative regulation of response to biotic stimulus" 1
0 1 2 5 "GO:0002861" "regulation of inflammatory response to antigenic stimulus" 1
0 0.944688699363575 2 17 "GO:0002886;GO:0043300" "regulation of myeloid leukocyte mediated immunity" 1
0 1 4 10 "GO:0002888;GO:0043302" "positive regulation of myeloid leukocyte mediated immunity" 1
0 0.103995053384663 6 12 "GO:0002902" "regulation of B cell apoptotic process" 1
0 0.238527651751297 2 6 "GO:0002903" "negative regulation of B cell apoptotic process" 1
0 0.707819035908086 3 37 "GO:0002920" "regulation of humoral immune response" 1
0 0.870292747801318 2 12 "GO:0002921;GO:0008348" "negative regulation of humoral immune response" 1
0 0.70535718320709 3 15 "GO:0002922" "positive regulation of humoral immune response" 1
0 0.176584756798344 2 5 "GO:0002923" "regulation of humoral immune response mediated by circulating immunoglobulin" 1
0 0.950190506427542 3 38 "GO:0002931" "response to ischemia" 1
0 0.9738538108025 2 175 "GO:0003007" "heart morphogenesis" 1
0 1 3 10 "GO:0003009" "skeletal muscle contraction" 1
0 0.423758239565066 2 108 "GO:0003012;GO:0006936" "muscle system process" 1
0 0.294514633917614 2 179 "GO:0003013;GO:0008015" "circulatory system process" 1
0 0.951363413242597 2 56 "GO:0003014" "renal system process" 1
0 0.705311112775499 2 51 "GO:0003015;GO:0060047" "heart process" 1
0 0.743639864275565 2 8 "GO:0003016" "respiratory system process" 1
0 0.397721975805874 2 94 "GO:0003018;GO:0097746;GO:0035296" "regulation of tube diameter" 1
0 0.890614386927224 5 13 "GO:0003056" "regulation of vascular associated smooth muscle contraction" 1
0 0.817638412954602 3 10 "GO:0003071" "renal system process involved in regulation of systemic arterial blood pressure" 1
0 0.921547496895688 2 43 "GO:0003073" "regulation of systemic arterial blood pressure" 1
0 1 2 8 "GO:0003084" "positive regulation of systemic arterial blood pressure" 1
0 1 5 15 "GO:0003085" "negative regulation of systemic arterial blood pressure" 1
0 0.62643307829045 4 13 "GO:0003091" "renal water homeostasis" 1
0 0.696058796503147 5 7 "GO:0003128;GO:0003139" "heart field specification" 1
0 1 2 7 "GO:0003146" "heart jogging" 1
0 0.970253984739835 2 32 "GO:0003148" "outflow tract septum morphogenesis" 1
0 0.988087055003807 3 59 "GO:0003151" "outflow tract morphogenesis" 1
0 1 5 36 "GO:0003156" "regulation of animal organ formation" 1
0 0.190444059092954 3 36 "GO:0003158;GO:0045446" "endothelium development" 1
0 0.817638412954602 5 10 "GO:0003159;GO:0061154" "endothelial tube morphogenesis" 1
0 0.625736466963101 3 20 "GO:0003170;GO:0003179" "heart valve development" 1
0 0.581184131396689 2 12 "GO:0003171;GO:0003181" "atrioventricular valve development" 1
0 0.238527651751297 5 6 "GO:0003174;GO:0003183" "mitral valve development" 1
0 1 2 6 "GO:0003176;GO:0003180" "aortic valve development" 1
0 1 2 7 "GO:0003177;GO:0003184" "pulmonary valve development" 1
0 1 2 5 "GO:0003188" "heart valve formation" 1
0 0.976431179918062 5 22 "GO:0003197" "endocardial cushion development" 1
0 1 2 5 "GO:0003198" "epithelial to mesenchymal transition involved in endocardial cushion formation" 1
0 0.934405114011891 2 16 "GO:0003203" "endocardial cushion morphogenesis" 1
0 0.888694052072245 2 94 "GO:0003205;GO:0003206;GO:0003231" "cardiac chamber development" 1
0 0.301248573404143 2 7 "GO:0003207" "cardiac chamber formation" 1
0 0.705311112775499 2 51 "GO:0003208" "cardiac ventricle morphogenesis" 1
0 0.306969656430094 2 18 "GO:0003209;GO:0003230" "cardiac atrium development" 1
0 0.176584756798344 4 5 "GO:0003211" "cardiac ventricle formation" 1
0 0.743639864275565 2 8 "GO:0003214" "cardiac left ventricle morphogenesis" 1
0 0.19647870017256 2 10 "GO:0003215" "cardiac right ventricle morphogenesis" 1
0 0.0817253476191834 4 7 "GO:0003222" "ventricular trabecula myocardium morphogenesis" 1
0 0.116020327327898 2 8 "GO:0003223" "ventricular compact myocardium morphogenesis" 1
0 0.494991799134406 2 23 "GO:0003254" "regulation of membrane depolarization" 1
0 1 4 11 "GO:0003264" "regulation of cardioblast proliferation" 1
0 1 5 8 "GO:0003266" "regulation of secondary heart field cardioblast proliferation" 1
0 1 2 10 "GO:0003272" "endocardial cushion formation" 1
0 0.972369968774023 3 70 "GO:0003279;GO:0060411" "cardiac septum development" 1
0 0.853845718829939 2 45 "GO:0003281;GO:0060412" "ventricular septum development" 1
0 0.240643372319419 2 11 "GO:0003283;GO:0060413" "atrial septum development" 1
0 0.176584756798344 4 5 "GO:0003298;GO:0003301;GO:0061049" "physiological muscle hypertrophy" 1
0 0.817638412954602 3 10 "GO:0003299;GO:0014887;GO:0014888;GO:0014898" "striated muscle adaptation" 1
0 0.19647870017256 2 10 "GO:0003306" "Wnt signaling pathway involved in heart development" 1
0 0.238527651751297 6 6 "GO:0003307;GO:0003308" "regulation of Wnt signaling pathway involved in heart development" 1
0 0.417859474608223 2 27 "GO:0003309;GO:0035883;GO:0002068;GO:0003323" "enteroendocrine cell differentiation" 1
0 0.301657754727986 2 35 "GO:0003333" "amino acid transmembrane transport" 1
0 0.532018911491297 5 11 "GO:0003338" "metanephros morphogenesis" 1
0 0.509895242328622 2 94 "GO:0003341" "cilium movement" 1
0 0.467659775856044 3 16 "GO:0003344" "pericardium morphogenesis" 1
0 0.85392507699077 2 29 "GO:0003351;GO:0006858" "extracellular transport" 1
0 0.934405114011891 2 16 "GO:0003352" "regulation of cilium movement" 1
0 1 3 11 "GO:0003356" "regulation of cilium beat frequency" 1
0 0.532018911491297 3 11 "GO:0003381;GO:0003384" "apical constriction involved in gastrulation" 1
0 0.819645694831696 4 35 "GO:0003382" "epithelial cell morphogenesis" 1
0 0.769867748384944 2 17 "GO:0003383" "apical constriction" 1
0 0.883892035288248 2 31 "GO:0003401" "axis elongation" 1
0 0.238527651751297 2 6 "GO:0003404" "optic vesicle morphogenesis" 1
0 1 3 8 "GO:0003406" "retinal pigment epithelium development" 1
0 0.0535269237642688 3 47 "GO:0003407" "neural retina development" 1
0 1 3 7 "GO:0003408" "optic cup formation involved in camera-type eye development" 1
0 0.86281512854817 2 21 "GO:0003416;GO:0098868;GO:0061430" "endochondral bone growth" 1
0 0.176584756798344 3 5 "GO:0003417" "growth plate cartilage development" 1
0 0.639657336060432 2 6 "GO:0005513" "detection of calcium ion" 1
0 0.583060556558836 4 235 "GO:0005975" "carbohydrate metabolic process" 1
0 0.624179795533619 2 54 "GO:0005976;GO:0044264" "polysaccharide metabolic process" 1
0 0.491845691693697 6 42 "GO:0005977;GO:0006112;GO:0044042;GO:0006073" "energy reserve metabolic process" 1
0 0.581184131396689 3 12 "GO:0005978;GO:0009250" "glucan biosynthetic process" 1
0 0.944688699363575 4 17 "GO:0005979;GO:0010962;GO:0032885" "regulation of polysaccharide biosynthetic process" 1
0 0.783778725732419 3 9 "GO:0005981;GO:0043471" "obsolete regulation of cellular carbohydrate catabolic process" 1
0 0.639657336060432 3 6 "GO:0005984" "disaccharide metabolic process" 1
0 0.0212379846674585 2 117 "GO:0005996" "monosaccharide metabolic process" 1
0 0.0139971259234422 4 7 "GO:0006000" "fructose metabolic process" 1
0 0.0297702860665015 2 5 "GO:0006002" "fructose 6-phosphate metabolic process" 1
0 0.532018911491297 2 11 "GO:0006004" "fucose metabolic process" 1
0 0.0594945469799993 3 58 "GO:0006006" "glucose metabolic process" 1
0 0.071454296226504 3 15 "GO:0006007" "glucose catabolic process" 1
0 1 3 6 "GO:0006011" "UDP-alpha-D-glucose metabolic process" 1
0 0.286192811964338 4 12 "GO:0006012;GO:0019388" "galactose metabolic process" 1
0 1 4 8 "GO:0006020" "inositol metabolic process" 1
0 0.725932825436085 2 80 "GO:0006022;GO:0030203" "aminoglycan metabolic process" 1
0 0.65869170516938 2 35 "GO:0006023;GO:0006024" "aminoglycan biosynthetic process" 1
0 0.921547496895688 2 43 "GO:0006026;GO:0006027" "aminoglycan catabolic process" 1
0 0.761428517098388 3 54 "GO:0006029" "proteoglycan metabolic process" 1
0 0.870292747801318 3 12 "GO:0006030" "chitin metabolic process" 1
0 1 2 8 "GO:0006031;GO:1901073" "glucosamine-containing compound biosynthetic process" 1
0 0.572802388675576 3 5 "GO:0006032" "chitin catabolic process" 1
0 1 -1 5 "GO:0006034;GO:0006035" "obsolete cuticle chitin metabolic process" 1
0 0.71224445228995 2 30 "GO:0006040;GO:1901071" "amino sugar metabolic process" 1
0 0.572802388675576 3 5 "GO:0006041" "glucosamine metabolic process" 1
0 0.240643372319419 4 11 "GO:0006044" "N-acetylglucosamine metabolic process" 1
0 1 3 10 "GO:0006047;GO:0006048" "UDP-N-acetylglucosamine metabolic process" 1
0 0.467659775856044 4 16 "GO:0006063;GO:0019585" "uronic acid metabolic process" 1
0 0.176584756798344 6 5 "GO:0006064;GO:0019640;GO:0042840;GO:1901159;GO:0042839;GO:0051167" "D-glucuronate catabolic process" 1
0 0.85582650268862 2 169 "GO:0006066" "alcohol metabolic process" 1
0 0.154609545260449 4 9 "GO:0006067" "ethanol metabolic process" 1
0 0.572802388675576 -1 5 "GO:0006069" "obsolete ethanol oxidation" 1
0 1 4 5 "GO:0006072;GO:0052646" "alditol phosphate metabolic process" 1
0 0.285985628782048 2 46 "GO:0006081" "aldehyde metabolic process" 1
0 0.00116967093449854 4 607 "GO:0006082;GO:0019752;GO:0043436" "organic acid metabolic process" 0.561016713674027
0 0.659825217844801 3 21 "GO:0006084" "acetyl-CoA metabolic process" 1
0 0.890614386927224 2 13 "GO:0006085" "acetyl-CoA biosynthetic process" 1
0 1 5 8 "GO:0006086;GO:0061732" "acetyl-CoA biosynthetic process from pyruvate" 1
0 0.890614386927224 4 13 "GO:0006089" "lactate metabolic process" 1
0 0.518263399247027 4 43 "GO:0006090" "pyruvate metabolic process" 1
0 0.49690856593544 2 253 "GO:0006091" "generation of precursor metabolites and energy" 1
0 0.11649780689587 4 27 "GO:0006094;GO:0019319" "hexose biosynthetic process" 1
0 0.0251342862123593 5 33 "GO:0006096;GO:0019364;GO:0046032;GO:0072526;GO:0009181;GO:0046031;GO:0009137;GO:0009191;GO:0009134;GO:0006757;GO:0042866" "ADP metabolic process" 1
0 0.467659775856044 2 16 "GO:0006098;GO:0006740;GO:0051156" "glucose 6-phosphate metabolic process" 1
0 0.956067099575016 4 39 "GO:0006099;GO:0006101;GO:0072350" "tricarboxylic acid metabolic process" 1
0 1 2 5 "GO:0006102" "isocitrate metabolic process" 1
0 0.458528255011167 4 22 "GO:0006103" "2-oxoglutarate metabolic process" 1
0 1 2 5 "GO:0006104" "succinyl-CoA metabolic process" 1
0 0.696058796503147 2 7 "GO:0006105" "succinate metabolic process" 1
0 1 2 7 "GO:0006106" "fumarate metabolic process" 1
0 0.817638412954602 2 10 "GO:0006107" "oxaloacetate metabolic process" 1
0 0.783778725732419 2 9 "GO:0006108" "malate metabolic process" 1
0 0.965442918836396 2 101 "GO:0006109;GO:0010675" "regulation of carbohydrate metabolic process" 1
0 0.771812072661653 2 40 "GO:0006110;GO:0033121;GO:0043470;GO:0030811;GO:0051196" "regulation of carbohydrate catabolic process" 1
0 0.996967063566795 2 34 "GO:0006111" "regulation of gluconeogenesis" 1
0 1 6 6 "GO:0006116" "NADH oxidation" 1
0 0.925572673123441 7 84 "GO:0006119;GO:0022904" "oxidative phosphorylation" 1
0 0.992869446767191 2 29 "GO:0006120" "mitochondrial electron transport, NADH to ubiquinone" 1
0 1 2 9 "GO:0006122" "mitochondrial electron transport, ubiquinol to cytochrome c" 1
0 0.423582833563841 4 15 "GO:0006144" "purine nucleobase metabolic process" 1
0 0.362991322096224 4 8 "GO:0006152;GO:0046130" "purine nucleoside catabolic process" 1
0 0.251978223118405 3 145 "GO:0006164;GO:0072522;GO:0009152;GO:0009260;GO:0046390" "purine-containing compound biosynthetic process" 1
0 0.030778611720417 -1 34 "GO:0006165;GO:0046939" "obsolete nucleotide phosphorylation" 1
0 0.783778725732419 5 9 "GO:0006182;GO:0009190" "cyclic nucleotide biosynthetic process" 1
0 0.176584756798344 4 5 "GO:0006188" "IMP biosynthetic process" 1
0 0.639657336060432 4 6 "GO:0006198;GO:0009214" "cyclic nucleotide catabolic process" 1
0 0.960675558060131 2 19 "GO:0006206" "pyrimidine nucleobase metabolic process" 1
0 0.696058796503147 6 7 "GO:0006207;GO:0019856" "'de novo' pyrimidine nucleobase biosynthetic process" 1
0 0.530370504245096 2 24 "GO:0006213" "pyrimidine nucleoside metabolic process" 1
0 0.00742165081482272 3 28 "GO:0006220" "pyrimidine nucleotide metabolic process" 0.822303630368155
0 0.769867748384944 3 17 "GO:0006221" "pyrimidine nucleotide biosynthetic process" 1
0 0.639657336060432 4 6 "GO:0006222;GO:0009174;GO:0046049;GO:0009173" "UMP metabolic process" 1
0 0.00147496472840823 3 7 "GO:0006244;GO:0009223" "pyrimidine nucleotide catabolic process" 0.565367868524257
0 0.19454038513837 3 467 "GO:0006259" "DNA metabolic process" 1
0 0.194804021627492 2 134 "GO:0006260" "DNA replication" 1
0 0.0312150456461289 5 89 "GO:0006261" "DNA-templated DNA replication" 1
0 0.572802388675576 2 5 "GO:0006264" "mitochondrial DNA replication" 1
0 0.743639864275565 4 8 "GO:0006265" "DNA topological change" 1
0 0.362991322096224 2 8 "GO:0006266" "DNA ligation" 1
0 0.238527651751297 2 6 "GO:0006268" "DNA unwinding involved in DNA replication" 1
0 0.232582750297628 4 16 "GO:0006270" "DNA replication initiation" 1
0 0.550798681244758 3 18 "GO:0006271;GO:0022616" "DNA strand elongation" 1
0 0.176584756798344 2 5 "GO:0006272" "leading strand elongation" 1
0 0.362991322096224 6 8 "GO:0006273" "lagging strand elongation" 1
0 0.770091278294515 7 83 "GO:0006275" "regulation of DNA replication" 1
0 0.86281512854817 3 21 "GO:0006277;GO:0007307" "DNA amplification" 1
0 0.510160510442314 2 17 "GO:0006278;GO:0007004;GO:0010833" "telomere maintenance via telomere lengthening" 1
0 0.0857274750216319 2 283 "GO:0006281" "DNA repair" 1
0 0.251889242433015 3 56 "GO:0006282" "regulation of DNA repair" 1
0 0.00964314065159071 2 80 "GO:0006283;GO:0006289" "nucleotide-excision repair" 0.959947359958351
