chrm	strand	event_id	is_annotated	gene_name	e1_start	e1_end	e2_start	e2_end	e3_start	e3_end	LCM_4:e1_cov	LCM_4:e2_cov	LCM_4:e3_cov	LCM_4:e1e3_conf	LCM_4:psi	LCM_5:e1_cov	LCM_5:e2_cov	LCM_5:e3_cov	LCM_5:e1e3_conf	LCM_5:psi	LCM_8:e1_cov	LCM_8:e2_cov	LCM_8:e3_cov	LCM_8:e1e3_conf	LCM_8:psi	LCM_9:e1_cov	LCM_9:e2_cov	LCM_9:e3_cov	LCM_9:e1e3_conf	LCM_9:psi	LCM_15:e1_cov	LCM_15:e2_cov	LCM_15:e3_cov	LCM_15:e1e3_conf	LCM_15:psi	LCM_16:e1_cov	LCM_16:e2_cov	LCM_16:e3_cov	LCM_16:e1e3_conf	LCM_16:psi	LCM_20:e1_cov	LCM_20:e2_cov	LCM_20:e3_cov	LCM_20:e1e3_conf	LCM_20:psi	LCM_21:e1_cov	LCM_21:e2_cov	LCM_21:e3_cov	LCM_21:e1e3_conf	LCM_21:psi	LCM_26:e1_cov	LCM_26:e2_cov	LCM_26:e3_cov	LCM_26:e1e3_conf	LCM_26:psi	LCM_27:e1_cov	LCM_27:e2_cov	LCM_27:e3_cov	LCM_27:e1e3_conf	LCM_27:psi
Pocillopora_acuta_HIv2___Sc0000001	+	intron_retention.85	3	Pocillopora_acuta_HIv2___RNAseq.g10978.t1	9435699	9435893	9435894	9435994	9435995	9436210	636.9	0.0	718.6	617	0.00	568.4	0.0	600.3	568	0.00	243.5	0.0	296.1	251	0.00	251.5	58.4	327.3	251	0.19	137.5	0.0	279.0	155	0.00	200.7	0.0	283.4	229	0.00	367.5	41.2	417.6	263	0.14	471.1	0.0	418.5	418	0.00	452.5	1.0	494.0	410	0.00	587.1	0.0	664.0	563	0.00
Pocillopora_acuta_HIv2___Sc0000001	+	intron_retention.89	3	Pocillopora_acuta_HIv2___RNAseq.g11348.t1	13506746	13506815	13506816	13506961	13506962	13507063	0.0	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan	5.3	0.0	35.6	14	0.00	0.0	0.0	0.0	0	nan	41.7	0.0	64.1	51	0.00	27.3	31.7	66.8	0	1.00
Pocillopora_acuta_HIv2___Sc0000001	-	intron_retention.93	3	Pocillopora_acuta_HIv2___RNAseq.g10169.t1	328511	328630	328631	329118	329119	329202	0.0	0.0	0.0	0	nan	133.3	0.0	112.0	113	0.00	0.0	0.0	0.0	0	nan	101.4	0.0	114.9	109	0.00	72.3	0.0	65.1	77	0.00	102.4	68.5	123.3	60	0.53	88.3	0.0	87.7	90	0.00	116.7	0.0	104.7	98	0.00	47.0	0.0	26.8	24	0.00	53.3	0.0	42.8	47	0.00
Pocillopora_acuta_HIv2___Sc0000001	-	intron_retention.94	3	Pocillopora_acuta_HIv2___RNAseq.g10169.t1	337808	337853	337854	338066	338067	338260	0.0	0.0	0.0	0	nan	92.7	21.4	83.4	65	0.25	0.0	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan	86.0	0.0	99.6	81	0.00	0.0	0.0	26.6	0	nan	0.0	0.0	3.0	0	nan	0.0	0.0	0.0	0	nan	19.8	13.2	26.1	0	1.00	51.4	0.0	61.8	46	0.00
Pocillopora_acuta_HIv2___Sc0000001	-	intron_retention.95	3	Pocillopora_acuta_HIv2___RNAseq.g10169.t1	340018	340047	340048	340719	340720	340752	16.9	0.0	68.8	29	0.00	145.1	0.0	158.4	153	0.00	70.4	0.0	134.0	98	0.00	18.2	0.0	39.4	27	0.00	59.9	0.3	89.6	70	0.00	45.3	0.3	77.6	61	0.01	185.5	1.1	269.4	215	0.01	30.0	0.0	35.9	36	0.00	130.6	55.1	220.7	159	0.26	11.2	0.0	23.0	16	0.00
Pocillopora_acuta_HIv2___Sc0000001	-	intron_retention.96	3	Pocillopora_acuta_HIv2___TS.g28416.t1	1125820	1125823	1125824	1126109	1126110	1126182	262.0	0.0	190.0	255	0.00	81.0	24.9	86.1	55	0.31	0.0	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan	50.5	0.0	47.8	50	0.00	70.8	34.2	40.9	29	0.54	130.0	0.0	102.8	130	0.00	58.8	42.2	37.7	0	1.00	0.0	0.0	0.0	0	nan
Pocillopora_acuta_HIv2___Sc0000001	-	intron_retention.101	3	Pocillopora_acuta_HIv2___TS.g28794.t2	5626263	5626468	5626469	5626567	5626568	5626606	0.0	0.0	0.0	0	nan	32.1	12.3	17.1	0	1.00	196.0	0.1	14.9	33	0.00	0.0	0.0	0.0	0	nan	125.1	0.0	89.3	98	0.00	187.8	37.7	103.5	76	0.33	59.4	49.1	61.7	0	1.00	107.8	0.0	91.4	94	0.00	110.8	0.0	85.7	86	0.00	31.6	0.0	46.1	52	0.00
Pocillopora_acuta_HIv2___Sc0000001	-	intron_retention.103	3	Pocillopora_acuta_HIv2___RNAseq.g10660.t2	6070192	6070243	6070244	6070390	6070391	6070448	0.0	0.0	0.7	0	nan	120.5	0.0	96.7	113	0.00	0.0	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan	128.3	0.0	130.8	138	0.00	71.3	0.0	62.4	61	0.00	172.7	39.5	154.6	141	0.22	79.8	0.0	70.2	82	0.00
Pocillopora_acuta_HIv2___Sc0000001	-	intron_retention.104	3	Pocillopora_acuta_HIv2___RNAseq.g10703.t1	6558567	6558648	6558649	6558751	6558752	6558821	0.0	0.0	0.0	0	nan	180.9	88.7	187.9	95	0.48	0.0	0.0	0.0	0	nan	1.8	1.1	0.0	0	nan	38.0	0.0	38.8	40	0.00	41.0	11.5	0.0	0	1.00	18.1	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan	108.0	33.3	149.0	89	0.27	66.9	59.6	58.7	0	1.00
Pocillopora_acuta_HIv2___Sc0000001	-	intron_retention.106	2	Pocillopora_acuta_HIv2___TS.g29076.t1	8661080	8661200	8661201	8661326	8661327	8661526	149.5	0.0	0.0	0	nan	151.2	72.4	55.0	0	1.00	326.5	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan	214.3	0.0	0.0	0	nan	101.2	0.0	0.0	0	nan	41.1	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan	209.8	0.0	5.0	11	0.00	85.4	0.0	0.0	0	nan
Pocillopora_acuta_HIv2___Sc0000001	-	intron_retention.113	3	Pocillopora_acuta_HIv2___RNAseq.g11258.t1	12518375	12518491	12518492	12518603	12518604	12518689	0.0	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan	58.2	28.2	90.7	47	0.37	0.0	0.0	0.0	0	nan
Pocillopora_acuta_HIv2___Sc0000001	-	intron_retention.114	3	Pocillopora_acuta_HIv2___RNAseq.g11312.t1	13083711	13083767	13083768	13083878	13083879	13084055	0.0	0.0	0.0	0	nan	91.4	0.0	69.7	93	0.00	0.0	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan	25.0	0.0	41.9	37	0.00	10.8	0.0	0.0	0	nan	68.3	40.0	41.9	35	0.53	0.0	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan
Pocillopora_acuta_HIv2___Sc0000001	-	intron_retention.115	2	Pocillopora_acuta_HIv2___RNAseq.g11334.t1a	13368432	13368603	13368604	13368811	13368812	13368863	96.8	1.7	155.7	0	nan	102.4	27.9	136.0	0	1.00	205.7	81.7	165.8	0	1.00	385.1	85.0	508.0	0	1.00	112.9	55.1	74.6	0	1.00	17.7	0.2	25.0	0	nan	81.9	17.8	81.0	0	1.00	33.8	0.4	38.2	0	nan	104.0	8.2	71.5	0	nan	68.4	0.0	54.6	61	0.00
Pocillopora_acuta_HIv2___Sc0000001	-	intron_retention.116	3	Pocillopora_acuta_HIv2___RNAseq.g11334.t1a	13368432	13368605	13368606	13368811	13368812	13368863	97.7	0.0	155.7	171	0.00	103.0	26.7	136.0	108	0.20	205.5	80.6	165.8	0	1.00	386.6	80.8	508.0	364	0.18	112.9	54.6	74.6	25	0.69	17.8	0.0	25.0	24	0.00	82.0	17.1	81.0	43	0.28	33.9	0.0	38.2	44	0.00	104.2	7.1	71.5	80	0.08	67.6	0.0	54.6	0	nan
Pocillopora_acuta_HIv2___Sc0000002	+	intron_retention.117	3	Pocillopora_acuta_HIv2___RNAseq.g24623.t1	90144	90262	90263	90423	90424	90520	0.0	0.0	0.0	0	nan	212.9	0.1	191.2	177	0.00	0.0	0.0	0.0	0	nan	231.1	0.1	190.6	196	0.00	163.3	0.1	129.3	138	0.00	97.6	0.1	133.3	117	0.00	123.7	0.2	170.9	126	0.00	57.4	0.1	45.0	39	0.00	103.8	5.8	119.1	96	0.06	47.2	60.3	77.4	6	0.91
Pocillopora_acuta_HIv2___Sc0000002	+	intron_retention.118	3	Pocillopora_acuta_HIv2___TS.g21024.t2	105138	105197	105198	105562	105563	106396	243.8	0.0	112.7	240	0.00	127.9	0.0	153.0	110	0.00	194.9	0.0	93.0	251	0.00	0.0	0.0	86.5	0	nan	258.8	0.0	232.9	244	0.00	0.0	0.0	48.4	0	nan	108.5	0.3	244.6	118	0.00	145.6	0.0	157.6	152	0.00	323.1	0.0	241.1	332	0.00	292.9	78.1	204.8	229	0.25
Pocillopora_acuta_HIv2___Sc0000002	+	intron_retention.119	3	Pocillopora_acuta_HIv2___RNAseq.g24638.t1	209345	209433	209434	209554	209555	209634	0.0	0.0	0.0	0	nan	171.8	33.7	163.7	135	0.20	121.2	0.0	192.4	142	0.00	192.7	0.0	195.5	191	0.00	45.8	0.0	41.4	47	0.00	0.0	0.0	0.0	0	nan	81.7	0.0	70.2	73	0.00	264.2	0.0	266.4	277	0.00	84.6	44.5	139.4	72	0.38	123.7	0.0	121.8	123	0.00
Pocillopora_acuta_HIv2___Sc0000002	+	intron_retention.120	3	Pocillopora_acuta_HIv2___RNAseq.g24684.t1	543920	544014	544015	544105	544106	544165	107.6	0.0	114.2	113	0.00	34.7	0.0	56.5	54	0.00	0.0	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan	33.4	52.8	57.1	0	1.00	47.1	0.0	47.2	62	0.00	141.0	0.0	223.9	220	0.00	81.1	0.0	156.4	136	0.00	48.5	0.8	72.2	63	0.01	0.0	0.0	0.0	0	nan
Pocillopora_acuta_HIv2___Sc0000002	+	intron_retention.123	3	Pocillopora_acuta_HIv2___RNAseq.g24729.t1	1018017	1018310	1018311	1019031	1019032	1019345	160.5	0.0	129.9	144	0.00	76.4	0.0	84.2	73	0.00	0.0	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan	47.4	45.5	37.3	0	1.00	0.0	0.0	0.0	0	nan	33.3	0.0	27.8	28	0.00	0.0	0.0	3.0	0	nan	98.1	0.0	87.1	80	0.00	62.1	0.0	64.4	56	0.00
Pocillopora_acuta_HIv2___Sc0000002	+	intron_retention.125	2	Pocillopora_acuta_HIv2___RNAseq.g24974.t1	3741034	3741170	3741171	3741206	3741207	3741390	85.0	71.2	72.6	56	0.56	25.6	4.1	11.2	0	nan	150.9	15.6	7.5	0	1.00	1.3	0.0	0.8	0	nan	57.1	2.6	13.0	29	0.08	56.2	20.0	12.5	0	1.00	126.1	22.1	34.6	30	0.42	15.9	0.0	0.4	0	nan	91.5	0.0	6.5	9	nan	36.2	1.2	0.0	0	nan
Pocillopora_acuta_HIv2___Sc0000002	+	intron_retention.126	3	Pocillopora_acuta_HIv2___RNAseq.g25070.t1	4589111	4589187	4589188	4589327	4589328	4589413	0.0	0.0	0.0	0	nan	133.2	0.0	130.8	127	0.00	442.8	163.4	367.0	282	0.37	0.0	0.0	0.0	0	nan	42.8	0.0	41.2	42	0.00	0.0	0.0	6.4	0	nan	89.2	0.0	124.5	107	0.00	10.7	0.0	30.1	25	0.00	46.9	0.0	37.6	47	0.00	25.5	35.8	51.4	0	1.00
Pocillopora_acuta_HIv2___Sc0000002	+	intron_retention.127	3	Pocillopora_acuta_HIv2___TS.g21601.t1	5913281	5913357	5913358	5913581	5913582	5914028	0.0	0.0	0.0	0	nan	84.8	0.0	78.9	96	0.00	0.0	0.0	22.9	0	nan	0.0	0.0	0.1	0	nan	6.0	0.0	1.4	1	nan	0.0	0.0	0.0	0	nan	151.5	0.0	137.4	130	0.00	0.0	0.0	0.3	0	nan	105.6	40.7	79.6	49	0.45	14.6	0.0	0.2	4	nan
Pocillopora_acuta_HIv2___Sc0000002	+	intron_retention.128	3	Pocillopora_acuta_HIv2___RNAseq.g25208.t1	6065043	6065117	6065118	6065260	6065261	6065419	101.9	0.2	196.0	115	0.00	31.7	0.1	54.6	23	0.00	0.0	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan	28.0	0.0	33.6	29	0.00	88.5	0.9	90.9	103	0.01	0.0	0.0	0.0	0	nan	100.0	4.4	160.6	113	0.04	29.0	43.3	48.8	0	1.00	63.6	0.0	68.1	65	0.00
Pocillopora_acuta_HIv2___Sc0000002	+	intron_retention.129	3	Pocillopora_acuta_HIv2___RNAseq.g25238.t1	6451322	6451521	6451522	6452093	6452094	6452204	0.0	0.0	24.7	0	nan	0.0	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan	59.0	0.0	67.5	68	0.00	29.6	27.9	42.5	14	0.67	0.0	0.0	0.0	0	nan	50.0	0.0	39.4	37	0.00	0.0	0.0	0.0	0	nan
Pocillopora_acuta_HIv2___Sc0000002	+	intron_retention.130	3	Pocillopora_acuta_HIv2___RNAseq.g25238.t1	6451322	6452204	6452205	6452815	6452816	6452908	3.1	0.0	103.9	73	0.00	0.0	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan	0.0	0.0	4.5	0	nan	21.8	0.0	20.3	43	0.00	30.1	21.0	54.3	27	0.44	0.0	0.0	0.0	0	nan	16.3	0.0	46.9	44	0.00	0.0	0.0	0.0	0	nan
Pocillopora_acuta_HIv2___Sc0000002	+	intron_retention.131	3	Pocillopora_acuta_HIv2___RNAseq.g25273.t1	6957839	6957936	6957937	6958111	6958112	6958174	73.3	0.0	98.9	86	0.00	307.7	0.0	314.6	316	0.00	0.0	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan	73.5	0.0	86.7	89	0.00	5.7	0.0	29.0	20	0.00	48.9	0.0	95.2	90	0.00	106.9	0.0	129.8	107	0.00	44.5	35.8	46.5	17	0.68	115.1	0.0	184.4	162	0.00
Pocillopora_acuta_HIv2___Sc0000002	+	intron_retention.132	3	Pocillopora_acuta_HIv2___RNAseq.g25332.t1	7425107	7425244	7425245	7425849	7425850	7425872	0.0	0.0	0.0	0	nan	60.3	0.0	75.3	66	0.00	0.0	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan	35.0	27.7	45.3	18	0.61	49.0	0.0	61.8	57	0.00	0.7	0.0	3.0	0	nan	138.9	0.0	148.6	146	0.00
Pocillopora_acuta_HIv2___Sc0000002	+	intron_retention.133	3	Pocillopora_acuta_HIv2___RNAseq.g25332.t1	7429003	7429111	7429112	7429451	7429452	7429676	0.0	32.2	62.5	0	1.00	77.7	1.3	93.0	92	0.01	0.0	0.4	0.0	0	nan	0.0	48.0	24.5	0	1.00	0.0	0.0	0.0	0	nan	0.0	0.2	41.9	0	nan	75.5	0.2	61.8	72	0.00	52.6	0.0	108.3	56	0.00	35.4	20.1	52.2	19	0.51	165.1	71.0	204.3	115	0.38
Pocillopora_acuta_HIv2___Sc0000002	+	intron_retention.134	3	Pocillopora_acuta_HIv2___RNAseq.g25363.t1b	7739296	7739401	7739402	7739563	7739564	7739797	518.3	0.0	657.0	520	0.00	851.8	0.0	1050.0	890	0.00	447.0	0.0	434.4	448	0.00	214.5	209.4	208.6	2	0.99	485.2	0.0	639.7	463	0.00	347.0	0.0	453.2	372	0.00	493.4	0.0	659.0	514	0.00	391.2	0.0	503.4	378	0.00	888.8	0.0	1146.7	842	0.00	553.5	0.0	713.2	552	0.00
Pocillopora_acuta_HIv2___Sc0000002	+	intron_retention.136	3	Pocillopora_acuta_HIv2___RNAseq.g25525.t2	10280954	10281058	10281059	10281191	10281192	10281278	159.0	0.1	275.3	233	0.00	57.9	29.4	83.7	52	0.36	187.3	0.1	338.0	267	0.00	47.0	0.0	144.5	85	0.00	22.4	0.0	51.5	17	0.00	76.7	0.0	137.5	103	0.00	57.5	0.1	91.5	63	0.00	24.5	0.1	49.0	27	0.00	145.0	0.2	299.2	212	0.00	33.7	0.1	81.3	49	0.00
Pocillopora_acuta_HIv2___Sc0000002	+	intron_retention.137	2	Pocillopora_acuta_HIv2___RNAseq.g25525.t2	10280954	10281278	10281279	10281410	10281411	10281491	125.1	0.0	198.9	0	nan	53.1	37.3	69.8	20	0.65	151.0	0.0	259.5	0	nan	53.9	0.0	126.6	0	nan	21.1	0.0	74.1	0	nan	61.6	0.0	105.2	0	nan	43.1	0.0	68.1	0	nan	21.1	0.0	36.9	0	nan	127.0	0.0	197.9	0	nan	32.7	0.0	58.1	0	nan
Pocillopora_acuta_HIv2___Sc0000002	+	intron_retention.138	3	Pocillopora_acuta_HIv2___RNAseq.g25525.t2	10280954	10281278	10281279	10281429	10281430	10281491	125.1	0.0	259.9	279	0.00	53.1	38.7	76.4	32	0.55	151.0	0.0	338.9	333	0.00	53.9	0.0	165.4	173	0.00	21.1	0.0	96.8	73	0.00	61.6	0.0	137.4	146	0.00	43.1	0.0	89.0	86	0.00	21.1	0.0	48.2	52	0.00	127.0	0.0	258.5	308	0.00	32.7	0.0	75.9	82	0.00
Pocillopora_acuta_HIv2___Sc0000002	+	intron_retention.139	3	Pocillopora_acuta_HIv2___RNAseq.g25526.t1b	10300851	10300942	10300943	10301036	10301037	10301082	3.3	0.0	0.0	0	nan	3.3	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan	1.9	0.0	5.3	4	nan	3.3	0.0	16.7	13	0.00	0.0	0.0	0.0	0	nan	23.6	20.2	17.6	0	1.00	83.7	0.0	83.2	76	0.00	72.1	0.0	61.1	71	0.00	0.0	0.0	0.0	0	nan
Pocillopora_acuta_HIv2___Sc0000002	+	intron_retention.140	3	Pocillopora_acuta_HIv2___RNAseq.g25581.t1	11184842	11185088	11185089	11185172	11185173	11185365	0.0	0.0	0.0	0	nan	47.7	55.2	60.2	0	1.00	0.0	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan	0.0	5.3	65.0	0	nan	38.0	34.5	40.3	0	1.00	25.1	24.3	32.3	0	1.00	40.3	0.1	26.6	31	0.00	68.5	63.0	66.3	0	1.00
Pocillopora_acuta_HIv2___Sc0000002	-	intron_retention.141	3	Pocillopora_acuta_HIv2___RNAseq.g24629.t1	129026	129164	129165	129237	129238	129271	104.5	82.5	58.1	0	1.00	114.7	33.9	103.9	77	0.31	0.0	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan	35.7	0.0	35.1	35	0.00	33.2	35.2	26.7	0	1.00	0.0	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan	52.2	0.0	54.4	55	0.00
Pocillopora_acuta_HIv2___Sc0000002	-	intron_retention.142	3	Pocillopora_acuta_HIv2___RNAseq.g24629.t1	132160	132264	132265	132373	132374	132559	0.0	0.0	0.0	0	nan	43.8	0.0	36.5	50	0.00	0.0	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan	28.8	0.0	29.3	37	0.00	25.8	32.4	39.7	0	1.00	0.0	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan	45.9	0.0	48.6	48	0.00
Pocillopora_acuta_HIv2___Sc0000002	-	intron_retention.144	2	Pocillopora_acuta_HIv2___TS.g21035.t1	208820	208864	208865	209006	209007	209206	0.0	0.0	0.7	0	nan	28.6	19.9	7.4	0	1.00	0.0	0.0	3.6	0	nan	0.0	0.0	0.0	0	nan	94.6	35.5	27.8	50	0.42	0.0	0.0	0.0	0	nan	114.3	68.8	34.1	27	0.72	30.5	1.3	0.9	0	nan	7.4	0.0	3.1	0	nan	23.0	0.0	3.7	20	0.00
Pocillopora_acuta_HIv2___Sc0000002	-	intron_retention.145	3	Pocillopora_acuta_HIv2___RNAseq.g24640.t1	235494	235556	235557	235938	235939	236067	11.8	0.0	25.2	11	0.00	77.3	17.6	110.5	56	0.24	79.3	0.0	99.8	85	0.00	0.0	0.6	27.7	0	nan	0.0	0.0	46.4	0	nan	0.0	0.0	57.0	0	nan	56.0	0.0	121.7	52	0.00	54.9	0.0	82.2	49	0.00	104.7	0.0	112.0	100	0.00	17.8	19.2	49.5	0	1.00
Pocillopora_acuta_HIv2___Sc0000002	-	intron_retention.147	3	Pocillopora_acuta_HIv2___RNAseq.g24708.t1	814919	814996	814997	815439	815440	815568	0.0	0.0	1.2	0	nan	48.5	35.3	29.0	0	1.00	0.0	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan	1.1	1.5	0.0	0	nan	44.2	0.0	58.5	41	0.00
Pocillopora_acuta_HIv2___Sc0000002	-	intron_retention.150	2	Pocillopora_acuta_HIv2___RNAseq.g24991.t1	3892872	3893692	3893693	3893756	3893757	3894058	0.0	0.0	0.0	0	nan	35.7	12.7	20.7	0	1.00	0.0	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan	82.2	73.1	69.0	4	0.95	8.6	0.0	0.0	0	nan	32.2	4.0	0.0	0	nan	0.0	0.0	0.0	0	nan	48.4	18.2	29.5	0	1.00	32.7	0.0	0.0	0	nan
Pocillopora_acuta_HIv2___Sc0000002	-	intron_retention.151	2	Pocillopora_acuta_HIv2___RNAseq.g24995.t2a	3943636	3943739	3943740	3944733	3944734	3944808	296.8	118.7	111.3	0	1.00	65.8	0.0	36.5	49	0.00	230.4	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan	207.1	0.0	0.0	0	nan	247.1	16.1	0.0	0	1.00	230.8	0.0	0.0	0	nan	146.4	9.4	6.6	0	nan	143.1	17.0	35.7	35	0.33	279.0	67.9	73.1	0	1.00
Pocillopora_acuta_HIv2___Sc0000002	-	intron_retention.152	3	Pocillopora_acuta_HIv2___RNAseq.g24995.t2a	3943636	3943739	3943740	3944970	3944971	3945080	296.8	118.4	213.6	142	0.45	65.8	2.2	30.0	8	0.22	230.4	0.0	100.9	186	0.00	0.0	0.0	0.0	0	nan	207.1	0.0	180.6	226	0.00	247.1	13.0	250.5	263	0.05	230.8	0.0	208.1	225	0.00	146.4	8.0	129.9	156	0.05	143.1	15.9	76.1	60	0.21	279.0	67.6	256.9	201	0.25
Pocillopora_acuta_HIv2___Sc0000002	-	intron_retention.153	2	Pocillopora_acuta_HIv2___RNAseq.g24995.t2a	3944609	3944808	3944809	3944970	3944971	3945080	107.7	119.8	213.6	0	1.00	13.7	0.0	30.0	23	0.00	0.0	0.0	100.9	0	nan	0.0	0.0	0.0	0	nan	0.0	0.0	180.6	0	nan	0.0	0.0	250.5	0	nan	0.0	0.0	208.1	0	nan	10.0	0.0	129.9	2	nan	13.4	0.0	76.1	43	0.00	63.0	63.1	256.9	0	1.00
Pocillopora_acuta_HIv2___Sc0000002	-	intron_retention.154	3	Pocillopora_acuta_HIv2___RNAseq.g25016.t1	4218899	4219000	4219001	4219645	4219646	4219802	0.0	0.2	0.9	0	nan	157.0	0.0	102.8	142	0.00	104.2	0.0	33.8	79	0.00	0.0	0.0	0.0	0	nan	45.7	0.0	15.0	39	0.00	0.0	0.0	0.0	0	nan	67.3	22.3	37.7	13	0.63	0.0	0.0	0.0	0	nan	50.1	0.0	38.4	40	0.00	55.5	0.0	58.4	60	0.00
Pocillopora_acuta_HIv2___Sc0000002	-	intron_retention.155	3	Pocillopora_acuta_HIv2___RNAseq.g25016.t1	4220338	4220488	4220489	4220686	4220687	4220768	0.0	0.0	0.0	0	nan	49.2	0.0	47.3	50	0.00	0.0	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan	29.4	25.8	35.6	0	1.00	0.0	0.0	0.0	0	nan	7.4	0.0	0.0	0	nan	59.7	0.0	0.0	0	nan
Pocillopora_acuta_HIv2___Sc0000002	-	intron_retention.156	2	Pocillopora_acuta_HIv2___RNAseq.g25016.t1	4220338	4220488	4220489	4221421	4221422	4221507	0.0	0.0	0.0	0	nan	49.2	4.2	59.4	0	nan	0.0	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan	29.4	25.4	28.5	0	1.00	0.0	0.0	0.0	0	nan	7.4	0.0	0.0	0	nan	59.7	0.0	50.2	49	0.00
Pocillopora_acuta_HIv2___Sc0000002	-	intron_retention.157	3	Pocillopora_acuta_HIv2___RNAseq.g25016.t1	4220338	4220768	4220769	4221421	4221422	4221507	0.0	0.0	0.0	0	nan	26.3	0.0	59.4	49	0.00	0.0	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan	28.9	24.0	28.5	0	1.00	0.0	0.0	0.0	0	nan	2.6	0.0	0.0	0	nan	20.9	0.0	50.2	0	nan
Pocillopora_acuta_HIv2___Sc0000002	-	intron_retention.158	3	Pocillopora_acuta_HIv2___RNAseq.g25026.t1	4299638	4299704	4299705	4299931	4299932	4300032	0.0	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan	47.2	46.2	45.0	0	1.00	15.9	5.5	0.0	0	nan	29.5	0.0	41.9	30	0.00	0.0	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan
Pocillopora_acuta_HIv2___Sc0000002	-	intron_retention.159	3	Pocillopora_acuta_HIv2___RNAseq.g25058.t1	4434612	4434704	4434705	4434809	4434810	4434872	0.0	0.0	0.0	0	nan	29.8	30.0	21.4	0	1.00	118.1	68.5	4.5	0	1.00	0.0	0.0	0.0	0	nan	63.0	0.0	55.0	52	0.00	0.0	0.0	0.0	0	nan	152.5	36.2	166.3	136	0.21	0.0	0.0	0.0	0	nan	107.6	38.9	115.0	77	0.34	0.0	0.0	0.0	0	nan
Pocillopora_acuta_HIv2___Sc0000002	-	intron_retention.160	3	Pocillopora_acuta_HIv2___RNAseq.g25059.t1	4478273	4478371	4478372	4478452	4478453	4478508	0.0	0.0	0.0	0	nan	76.9	21.7	72.5	51	0.30	0.0	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan	54.0	0.1	46.4	51	0.00	119.1	75.5	114.5	39	0.66	66.2	0.0	52.8	56	0.00	0.0	0.0	0.0	0	nan
Pocillopora_acuta_HIv2___Sc0000002	-	intron_retention.162	2	Pocillopora_acuta_HIv2___TS.g21590.t1	5818863	5819075	5819076	5819096	5819097	5819367	0.0	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan	2.0	7.0	14.6	4	0.64	13.3	49.8	18.9	0	1.00	1.2	0.0	4.2	6	nan	11.9	55.0	30.4	0	1.00	0.2	0.0	0.5	1	nan	4.6	0.0	0.5	0	nan
